"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"294","1400 BLOCK OF NW NORTHRUP ST","22-243914","Property","Pearl","8/24/2022",1700,"Robbery","Robbery",45.53140385,-122.685990491,7641987,687415,"9/9/2022",1
"295","1400 BLOCK OF NW PETTYGROVE ST","22-88893","Property","Pearl","4/3/2022",1530,"Robbery","Robbery",45.532829738,-122.686033687,7641990,687935,"4/3/2022",1
"296","1400 BLOCK OF NW QUIMBY ST","22-55027","Property","Pearl","2/28/2022",537,"Robbery","Robbery",45.533627487,-122.686068312,7641989,688226,"2/28/2022",1
"297","1400 BLOCK OF SE MARTIN LUTHER KING JR BLVD","22-198064","Property","Buckman West","7/24/2022",817,"Robbery","Robbery",45.512494994,-122.661891106,7647976,680357,"7/24/2022",1
"298","1400 BLOCK OF SW DOLPH ST","22-180120","Property","Markham","7/6/2022",252,"Robbery","Robbery",45.462174559,-122.693340517,7639419,662234,"7/6/2022",1
"299","1400 BLOCK OF SW MORRISON ST","22-316175","Property","Goose Hollow","11/27/2022",1956,"Robbery","Robbery",45.521189254,-122.686705687,7641703,683697,"11/27/2022",1
"300","1400 BLOCK OF SW NAITO PKWY","22-199858","Property","Downtown","7/26/2022",401,"Robbery","Robbery",45.512474448,-122.675334085,7644531,680442,"7/26/2022",1
"301","1500 BLOCK OF N GOING ST","22-191794","Property","Overlook","7/17/2022",2238,"Robbery","Robbery",45.556152825,-122.682608898,7643097,696412,"7/17/2022",1
"302","1500 BLOCK OF N HAYDEN ISLAND DR","22-32860","Property","Hayden Island","2/4/2022",1240,"Robbery","Robbery",45.614316878,-122.682940654,7643585,717614,"2/4/2022",1
"303","1500 BLOCK OF NE 17TH AVE","22-318079","Property","Sullivan's Gulch","11/29/2022",2324,"Robbery","Robbery",45.533961915,-122.648401009,7651641,688089,"11/29/2022",1
"304","1500 BLOCK OF NE 21ST AVE","22-121897","Property","Sullivan's Gulch","5/4/2022",2015,"Robbery","Robbery",45.533953395,-122.644891129,7652540,688062,"5/8/2022",1
"305","1500 BLOCK OF NE 66TH AVE","22-333233","Property","Madison South","12/17/2022",39,"Robbery","Robbery",45.53396853,-122.595738789,7665131,687737,"12/17/2022",1
"306","1500 BLOCK OF NE 82ND AVE","22-186486","Property","Madison South","7/12/2022",1036,"Robbery","Robbery",45.53389806,-122.57907491,7669399,687601,"7/12/2022",1
"307","1500 BLOCK OF NE BROADWAY","22-61943","Property","Irvington","3/7/2022",1042,"Robbery","Robbery",45.535079347,-122.64997364,7651249,688507,"3/7/2022",1
"308","1500 BLOCK OF NE BROADWAY","22-680350","Property","Sullivan's Gulch","3/7/2022",1042,"Robbery","Robbery",45.53499154,-122.649974218,7651248,688475,"3/7/2022",1
"309","1500 BLOCK OF NE KILLINGSWORTH ST","22-131072","Property","Vernon","5/18/2022",530,"Robbery","Robbery",45.562674949,-122.649374973,7651670,698561,"5/18/2022",1
"310","1500 BLOCK OF SW 13TH AVE","22-238597","Property","Downtown","9/4/2022",1402,"Robbery","Robbery",45.515161139,-122.688159481,7641271,681510,"9/4/2022",1
"311","1500 BLOCK OF SW PARK AVE","22-54546","Property","Downtown","2/27/2022",1607,"Robbery","Robbery",45.514094438,-122.684235358,7642266,681094,"2/27/2022",1
"312","1600 BLOCK OF N GOING CT","22-155820","Property","Overlook","6/11/2022",1430,"Robbery","Robbery",45.556415424,-122.684239755,7642682,696519,"6/11/2022",1
"313","1600 BLOCK OF NE 122ND AVE","22-5945","Property","Russell","1/7/2022",1639,"Robbery","Robbery",45.534633227,-122.537565601,7680039,687598,"1/7/2022",1
"314","1600 BLOCK OF NE 122ND AVE","22-264124","Property","Russell","10/1/2022",1128,"Robbery","Robbery",45.534633227,-122.537565601,7680039,687598,"10/1/2022",1
"315","1600 BLOCK OF NE 142ND AVE","22-247379","Property","Wilkes","9/13/2022",1802,"Robbery","Robbery",45.534908617,-122.516819181,7685356,687565,"9/13/2022",1
"316","1600 BLOCK OF NE CESAR E CHAVEZ BLVD","22-30732","Property","Hollywood","2/2/2022",937,"Robbery","Robbery",45.535004631,-122.62299873,7658158,688297,"2/2/2022",1
"317","1600 BLOCK OF NE GRAND AVE","22-51045","Property","Lloyd","2/23/2022",1728,"Robbery","Robbery",45.534713261,-122.660570599,7648531,688446,"2/23/2022",1
"318","1600 BLOCK OF NE GRAND AVE","22-123930","Property","Lloyd","5/10/2022",2100,"Robbery","Robbery",45.534713261,-122.660570599,7648531,688446,"5/10/2022",1
"319","1600 BLOCK OF NE GRAND AVE","22-190406","Property","Lloyd","7/16/2022",1130,"Robbery","Robbery",45.534713261,-122.660570599,7648531,688446,"7/16/2022",1
"320","1600 BLOCK OF NE WEIDLER ST","22-196313","Property","Sullivan's Gulch","7/22/2022",1045,"Robbery","Robbery",45.534365628,-122.648966735,7651500,688240,"7/22/2022",1
"321","1600 BLOCK OF NW GLISAN ST","22-108732","Property","Northwest","4/24/2022",1621,"Robbery","Robbery",45.526468636,-122.687830227,7641467,685629,"4/24/2022",1
"322","1600 BLOCK OF SE 29TH AVE","22-89126","Property","Richmond","4/3/2022",2053,"Robbery","Robbery",45.510843595,-122.636061614,7654579,679579,"4/3/2022",1
"323","1600 BLOCK OF SE 122ND AVE","22-98650","Property","Mill Park","4/13/2022",2254,"Robbery","Robbery",45.511786818,-122.537616089,7679816,679271,"4/13/2022",1
"324","1700 BLOCK OF N LOMBARD ST","22-292833","Property","Arbor Lodge","11/1/2022",1350,"Robbery","Robbery",45.577078854,-122.684472862,7642826,704052,"11/1/2022",1
"325","1700 BLOCK OF N TOMAHAWK ISLAND DR","22-38232","Property","Hayden Island","2/10/2022",715,"Robbery","Robbery",45.613042315,-122.684900972,7643071,717163,"2/10/2022",1
"326","1700 BLOCK OF N TOMAHAWK ISLAND DR","22-212777","Property","Hayden Island","8/8/2022",1130,"Robbery","Robbery",45.613042315,-122.684900972,7643071,717163,"8/8/2022",1
"327","1700 BLOCK OF NE 16TH AVE","22-1679","Property","Irvington","1/3/2022",55,"Robbery","Robbery",45.535392212,-122.649528727,7651366,688618,"1/3/2022",1
"328","1700 BLOCK OF NE 16TH AVE","22-52235","Property","Irvington","2/25/2022",25,"Robbery","Robbery",45.535392212,-122.649528727,7651366,688618,"2/25/2022",1
"329","1700 BLOCK OF NE 16TH AVE","22-82466","Property","Irvington","3/28/2022",130,"Robbery","Robbery",45.535392212,-122.649528727,7651366,688618,"3/28/2022",1
"330","1700 BLOCK OF NE 33RD AVE","22-91660","Property","Grant Park","4/6/2022",1156,"Robbery","Robbery",45.535467968,-122.63072631,7656183,688518,"4/6/2022",1
"331","1700 BLOCK OF NE 122ND AVE","22-250330","Property","Russell","9/16/2022",2251,"Robbery","Robbery",45.535313606,-122.537566599,7680045,687846,"9/16/2022",1
"332","1700 BLOCK OF NE 122ND AVE","22-265303","Property","Russell","10/2/2022",1726,"Robbery","Robbery",45.535313606,-122.537566599,7680045,687846,"10/2/2022",1
"333","1700 BLOCK OF NE 122ND AVE","22-305320","Property","Russell","11/15/2022",1013,"Robbery","Robbery",45.535313606,-122.537566599,7680045,687846,"11/15/2022",1
"334","1700 BLOCK OF NE 122ND AVE","22-315735","Property","Russell","11/27/2022",835,"Robbery","Robbery",45.535313606,-122.537566599,7680045,687846,"11/27/2022",1
"335","1700 BLOCK OF NE ALBERTA ST","22-133339","Property","Vernon","5/20/2022",1011,"Robbery","Robbery",45.55912559,-122.64727211,7652174,697253,"5/20/2022",1
"336","1700 BLOCK OF NW KEARNEY ST","22-14210","Property","Northwest","1/15/2022",2300,"Robbery","Robbery",45.529295245,-122.688950186,7641208,686667,"1/16/2022",1
"337","1700 BLOCK OF SE 122ND AVE","22-67645","Property","Mill Park","3/13/2022",435,"Robbery","Robbery",45.511178318,-122.537738635,7679779,679050,"3/13/2022",1
"338","1700 BLOCK OF SE HAWTHORNE BLVD","22-235298","Property","Buckman East","8/31/2022",2320,"Robbery","Robbery",45.512235173,-122.648098066,7651508,680168,"8/31/2022",1
"339","1700 BLOCK OF SW TAYLOR ST","22-338963","Property","Goose Hollow","12/23/2022",713,"Robbery","Robbery",45.520652894,-122.690377256,7640757,683527,"12/23/2022",1
"340","1700 BLOCK OF W BURNSIDE ST","22-172713","Property","Northwest","6/28/2022",1635,"Robbery","Robbery",45.522970608,-122.688398002,7641287,684358,"6/28/2022",1
"341","1800 BLOCK OF N TOMAHAWK ISLAND DR","22-25747","Property","Hayden Island","1/27/2022",2058,"Robbery","Robbery",45.613395822,-122.685501002,7642921,717296,"1/27/2022",1
"342","1800 BLOCK OF N TOMAHAWK ISLAND DR","22-127610","Property","Hayden Island","5/14/2022",1918,"Robbery","Robbery",45.613395822,-122.685501002,7642921,717296,"5/14/2022",1
"343","1800 BLOCK OF N TOMAHAWK ISLAND DR","22-157831","Property","Hayden Island","6/13/2022",1855,"Robbery","Robbery",45.613395822,-122.685501002,7642921,717296,"6/13/2022",1
"344","1800 BLOCK OF NE 41ST AVE","22-908130","Property","Hollywood","3/23/2022",927,"Robbery","Robbery",45.535836675,-122.620878775,7658709,688586,"3/23/2022",1
"345","1800 BLOCK OF NE 122ND AVE","22-296146","Property","Russell","11/5/2022",203,"Robbery","Robbery",45.535991175,-122.537571401,7680050,688093,"11/5/2022",1
"346","1800 BLOCK OF NE 122ND AVE","22-329507","Property","Russell","12/13/2022",221,"Robbery","Robbery",45.535991175,-122.537571401,7680050,688093,"12/13/2022",1
"347","1800 BLOCK OF NE CESAR E CHAVEZ BLVD","22-34857","Property","Hollywood","2/6/2022",1827,"Robbery","Robbery",45.5361809,-122.623038819,7658159,688726,"2/6/2022",1
"348","1800 BLOCK OF NW DAVIS ST","22-21025","Property","Northwest","1/23/2022",214,"Robbery","Robbery",45.524201027,-122.689772526,7640947,684816,"1/23/2022",1
"349","1800 BLOCK OF SE 122ND AVE","22-321980","Property","Mill Park","12/4/2022",547,"Robbery","Robbery",45.510083115,-122.537613493,7679801,678650,"12/4/2022",1
"350","1800 BLOCK OF SW MORRISON ST","22-206896","Property","Goose Hollow","8/2/2022",829,"Robbery","Robbery",45.522273424,-122.690716892,7640686,684120,"8/2/2022",1
"351","1900 BLOCK OF N LOMBARD ST","22-206811","Property","Kenton","8/2/2022",650,"Robbery","Robbery",45.577170912,-122.686558769,7642293,704100,"8/2/2022",1
"352","1900 BLOCK OF N LOMBARD ST","22-233172","Property","Kenton","8/29/2022",2152,"Robbery","Robbery",45.577170912,-122.686558769,7642293,704100,"8/29/2022",1
"353","1900 BLOCK OF N LOMBARD ST","22-265721","Property","Kenton","10/3/2022",606,"Robbery","Robbery",45.577170912,-122.686558769,7642293,704100,"10/3/2022",1
"354","1900 BLOCK OF N LOMBARD ST","22-291279","Property","Kenton","10/30/2022",2219,"Robbery","Robbery",45.577170912,-122.686558769,7642293,704100,"10/30/2022",1
"355","1900 BLOCK OF N LOMBARD ST","22-338976","Property","Kenton","12/23/2022",734,"Robbery","Robbery",45.577170912,-122.686558769,7642293,704100,"12/23/2022",1
"356","1900 BLOCK OF N MCCLELLAN ST","22-292977","Property","Kenton","11/1/2022",1610,"Robbery","Robbery",45.583062602,-122.686356108,7642403,706246,"11/1/2022",1
"357","1900 BLOCK OF NE 42ND AVE","22-84126","Property","Hollywood","3/29/2022",1535,"Robbery","Robbery",45.536824374,-122.619986524,7658947,688940,"3/29/2022",1
"358","1900 BLOCK OF NE 42ND AVE","22-145641","Property","Hollywood","6/1/2022",231,"Robbery","Robbery",45.536824374,-122.619986524,7658947,688940,"6/1/2022",1
"359","1900 BLOCK OF NE 122ND AVE","22-31497","Property","Russell","2/3/2022",555,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"2/3/2022",1
"360","1900 BLOCK OF NE 122ND AVE","22-52926","Property","Russell","2/25/2022",1827,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"2/25/2022",1
"361","1900 BLOCK OF NE 122ND AVE","22-86549","Property","Russell","4/1/2022",648,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"4/1/2022",1
"362","1900 BLOCK OF NE 122ND AVE","22-102005","Property","Russell","4/17/2022",1600,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"4/17/2022",1
"363","1900 BLOCK OF NE 122ND AVE","22-111865","Property","Russell","4/27/2022",2152,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"4/27/2022",1
"364","1900 BLOCK OF NE 122ND AVE","22-119288","Property","Russell","5/5/2022",1931,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"5/5/2022",1
"365","1900 BLOCK OF NE 122ND AVE","22-160376","Property","Russell","6/15/2022",2306,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"6/15/2022",1
"366","1900 BLOCK OF NE 122ND AVE","22-213252","Property","Russell","8/8/2022",2148,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"8/8/2022",1
"367","1900 BLOCK OF NE 122ND AVE","22-221004","Property","Russell","8/16/2022",2154,"Robbery","Robbery",45.536770604,-122.537556435,7680061,688377,"8/16/2022",1
"368","1900 BLOCK OF SE 6TH AVE","22-191288","Property","Hosford-Abernethy","7/17/2022",1139,"Robbery","Robbery",45.509024297,-122.659846933,7648466,679078,"7/17/2022",1
"369","1900 BLOCK OF SE DIVISION ST","22-904441","Property","Hosford-Abernethy","1/1/2022",1655,"Robbery","Robbery",45.504779883,-122.645791043,7652027,677435,"2/13/2022",1
"370","1900 BLOCK OF SE HAWTHORNE BLVD","22-254355","Property","Hosford-Abernethy","9/21/2022",53,"Robbery","Robbery",45.51214123,-122.645784323,7652100,680118,"9/21/2022",1
"371","1900 BLOCK OF SE HAWTHORNE BLVD","22-338017","Property","Hosford-Abernethy","12/22/2022",518,"Robbery","Robbery",45.51214123,-122.645784323,7652100,680118,"12/22/2022",1
"372","1900 BLOCK OF SE HAWTHORNE BLVD","22-343400","Property","Hosford-Abernethy","12/29/2022",122,"Robbery","Robbery",45.51214123,-122.645784323,7652100,680118,"12/29/2022",1
"373","1900 BLOCK OF SE MULBERRY AVE","22-211364","Property","Hosford-Abernethy","8/6/2022",2246,"Robbery","Robbery",45.509054699,-122.651794059,7650530,679034,"8/7/2022",1
"374","1900 BLOCK OF SW 4TH AVE","22-63649","Property","Downtown","3/9/2022",247,"Robbery","Robbery",45.509514935,-122.681362797,7642957,679405,"3/9/2022",1
"375","1900 BLOCK OF SW 5TH AVE","22-335046","Property","Downtown","12/19/2022",54,"Robbery","Robbery",45.509156972,-122.682874803,7642566,679285,"12/19/2022",1
"376","1900 BLOCK OF SW BROADWAY","22-243789","Property","Downtown","9/9/2022",2110,"Robbery","Robbery",45.509668986,-122.684806574,7642076,679485,"9/9/2022",1
"377","1900 BLOCK OF SW MORRISON ST","22-118623","Property","Goose Hollow","5/5/2022",223,"Robbery","Robbery",45.522661106,-122.691824726,7640406,684269,"5/5/2022",1
"378","2000 BLOCK OF N KILLINGSWORTH ST","22-109294","Property","Overlook","4/25/2022",720,"Robbery","Robbery",45.562658562,-122.688065691,7641764,698821,"4/25/2022",1
"379","2000 BLOCK OF N KILLINGSWORTH ST","22-157037","Property","Overlook","6/12/2022",2304,"Robbery","Robbery",45.562658562,-122.688065691,7641764,698821,"6/12/2022",1
"380","2000 BLOCK OF N KILLINGSWORTH ST","22-328016","Property","Overlook","12/11/2022",725,"Robbery","Robbery",45.562658562,-122.688065691,7641764,698821,"12/11/2022",1
"381","2000 BLOCK OF N MCCLELLAN ST","22-152096","Property","Kenton","6/7/2022",1414,"Robbery","Robbery",45.583061602,-122.687418849,7642131,706253,"6/7/2022",1
"382","2000 BLOCK OF N WILLIAMS AVE","22-181804","Property","Eliot","7/7/2022",1919,"Robbery","Robbery",45.537565262,-122.666765672,7646972,689528,"7/7/2022",1
"383","2000 BLOCK OF NE 14TH AVE","22-34179","Property","Irvington","2/5/2022",2206,"Robbery","Robbery",45.537209171,-122.651545666,7650867,689294,"2/5/2022",1
"384","2000 BLOCK OF NE BROADWAY","22-5928","Property","Sullivan's Gulch","1/7/2022",1612,"Robbery","Robbery",45.534977794,-122.645277285,7652451,688438,"1/7/2022",1
"385","2000 BLOCK OF NE BROADWAY","22-87369","Property","Sullivan's Gulch","4/2/2022",30,"Robbery","Robbery",45.534977794,-122.645277285,7652451,688438,"4/2/2022",1
"386","2000 BLOCK OF NE BROADWAY","22-196979","Property","Sullivan's Gulch","7/23/2022",138,"Robbery","Robbery",45.534977794,-122.645277285,7652451,688438,"7/23/2022",1
"387","2000 BLOCK OF NE BROADWAY","22-249457","Property","Sullivan's Gulch","9/16/2022",5,"Robbery","Robbery",45.534977794,-122.645277285,7652451,688438,"9/16/2022",1
"388","2000 BLOCK OF NE BROADWAY","22-302392","Property","Sullivan's Gulch","11/12/2022",338,"Robbery","Robbery",45.534977794,-122.645277285,7652451,688438,"11/12/2022",1
"389","2000 BLOCK OF NE SANDY BLVD","22-69104","Property","Kerns","3/14/2022",1516,"Robbery","Robbery",45.526140051,-122.645009699,7652434,685215,"3/14/2022",1
"390","2000 BLOCK OF NE SANDY BLVD","22-132620","Property","Kerns","5/19/2022",1513,"Robbery","Robbery",45.526140051,-122.645009699,7652434,685215,"5/19/2022",1
"391","2000 BLOCK OF NE SANDY BLVD","22-206949","Property","Kerns","8/2/2022",957,"Robbery","Robbery",45.526140051,-122.645009699,7652434,685215,"8/2/2022",1
"392","2000 BLOCK OF NE SANDY BLVD","22-224259","Property","Kerns","8/20/2022",1140,"Robbery","Robbery",45.526061561,-122.644952087,7652448,685186,"8/20/2022",1
"393","2000 BLOCK OF NW EVERETT ST","22-262037","Property","Northwest","9/28/2022",2330,"Robbery","Robbery",45.524946318,-122.692845833,7640167,685109,"9/29/2022",1
"394","2000 BLOCK OF NW FRONT AVE","22-240008","Property","Northwest","9/5/2022",2241,"Robbery","Robbery",45.538132601,-122.688806867,7641332,689887,"9/5/2022",1
"395","2000 BLOCK OF NW VAUGHN ST","22-156055","Property","Northwest","6/11/2022",2134,"Robbery","Robbery",45.536969998,-122.693806148,7640040,689498,"6/11/2022",1
"396","2000 BLOCK OF S RIVER PKWY","22-287155","Property","Downtown","10/26/2022",1605,"Robbery","Robbery",45.507293972,-122.674921046,7644586,678551,"10/26/2022",1
"397","2000 BLOCK OF SE BELMONT ST","22-88029","Property","Buckman East","4/2/2022",1835,"Robbery","Robbery",45.51641853,-122.64505225,7652329,681672,"4/2/2022",1
"398","2000 BLOCK OF SE DIVISION ST","22-35136","Property","Hosford-Abernethy","2/7/2022",128,"Robbery","Robbery",45.504778386,-122.64484284,7652270,677428,"2/7/2022",1
"399","2000 BLOCK OF SE DIVISION ST","22-65648","Property","Hosford-Abernethy","3/11/2022",122,"Robbery","Robbery",45.504778386,-122.64484284,7652270,677428,"3/11/2022",1
"400","2000 BLOCK OF SW 1ST AVE","22-221751","Property","Downtown","8/17/2022",1542,"Robbery","Robbery",45.508338758,-122.678714901,7643624,678958,"8/17/2022",1
"401","2000 BLOCK OF SW 1ST AVE","22-310209","Property","Downtown","11/20/2022",2125,"Robbery","Robbery",45.508338758,-122.678714901,7643624,678958,"11/20/2022",1
"402","2000 BLOCK OF W BURNSIDE ST","22-7360","Property","Northwest","1/9/2022",945,"Robbery","Robbery",45.523224923,-122.693622434,7639951,684487,"1/9/2022",1
"403","2100 BLOCK OF NE 82ND AVE","22-99739","Property","Madison South","4/15/2022",524,"Robbery","Robbery",45.537629893,-122.578891466,7669481,688960,"4/15/2022",1
"404","2100 BLOCK OF NE 82ND AVE","22-112029","Property","Madison South","4/27/2022",2352,"Robbery","Robbery",45.537629893,-122.578891466,7669481,688960,"4/27/2022",1
"405","2100 BLOCK OF NE OREGON ST","22-92117","Property","Kerns","4/6/2022",1730,"Robbery","Robbery",45.528629495,-122.643928811,7652735,686115,"4/6/2022",1
"406","2100 BLOCK OF NE SANDY BLVD","22-126608","Property","Kerns","5/13/2022",1704,"Robbery","Robbery",45.526347403,-122.644190029,7652646,685285,"5/13/2022",1
"407","2100 BLOCK OF NW 23RD AVE","22-128651","Property","Northwest","5/15/2022",2140,"Robbery","Robbery",45.537987533,-122.698850644,7638758,689904,"5/15/2022",1
"408","2100 BLOCK OF NW 23RD AVE","22-130512","Property","Northwest","5/17/2022",1555,"Robbery","Robbery",45.537987533,-122.698850644,7638758,689904,"5/17/2022",1
"409","2100 BLOCK OF NW 23RD AVE","22-318017","Property","Northwest","11/29/2022",2149,"Robbery","Robbery",45.537987533,-122.698850644,7638758,689904,"11/29/2022",1
"410","2100 BLOCK OF SE DIVISION ST","22-244626","Property","Hosford-Abernethy","9/10/2022",2054,"Robbery","Robbery",45.504860978,-122.644092903,7652463,677453,"9/10/2022",1
"411","2100 BLOCK OF SE POWELL BLVD","22-118726","Property","Brooklyn","5/5/2022",608,"Robbery","Robbery",45.499156274,-122.644127262,7652399,675374,"5/5/2022",1
"412","2100 BLOCK OF SE POWELL BLVD","22-143373","Property","Brooklyn","5/29/2022",2245,"Robbery","Robbery",45.499156274,-122.644127262,7652399,675374,"5/29/2022",1
"413","2200 BLOCK OF LLOYD CENTER","22-87003","Property","Lloyd","4/1/2022",1646,"Robbery","Robbery",45.531806118,-122.65246906,7650578,687331,"4/1/2022",1
"414","2200 BLOCK OF LLOYD CENTER","22-141152","Property","Lloyd","5/27/2022",1823,"Robbery","Robbery",45.531806118,-122.65246906,7650578,687331,"5/27/2022",1
"415","2200 BLOCK OF LLOYD CENTER","22-205360","Property","Lloyd","7/31/2022",1700,"Robbery","Robbery",45.531806118,-122.65246906,7650578,687331,"7/31/2022",1
"416","2200 BLOCK OF LLOYD CENTER","22-322938","Property","Lloyd","12/1/2022",1600,"Robbery","Robbery",45.531806118,-122.65246906,7650578,687331,"12/5/2022",1
"417","2200 BLOCK OF NE 36TH AVE","22-163484","Property","Grant Park","6/19/2022",434,"Robbery","Robbery",45.538725599,-122.626081626,7657404,689674,"6/19/2022",1
"418","2200 BLOCK OF SE 98TH AVE","22-149753","Property","Hazelwood","6/5/2022",318,"Robbery","Robbery",45.506344224,-122.562486167,7673392,677449,"6/5/2022",1
"419","2200 BLOCK OF SE 122ND AVE","22-190089","Property","Mill Park","7/16/2022",156,"Robbery","Robbery",45.50622029,-122.537607573,7679767,677242,"7/16/2022",1
"420","2200 BLOCK OF W BURNSIDE ST","22-186406","Property","Northwest","7/12/2022",940,"Robbery","Robbery",45.523397499,-122.697083418,7639066,684574,"7/12/2022",1
"421","2200 BLOCK OF W BURNSIDE ST","22-239586","Property","Northwest","9/5/2022",1356,"Robbery","Robbery",45.523371924,-122.696555499,7639201,684561,"9/5/2022",1
"422","2300 BLOCK OF E BURNSIDE ST","22-177799","Property","Kerns","7/3/2022",1825,"Robbery","Robbery",45.522913231,-122.641937063,7653190,684018,"7/3/2022",1
"423","2300 BLOCK OF NE ALBERTA ST","22-240949","Property","Concordia","9/6/2022",2013,"Robbery","Robbery",45.559015218,-122.641421299,7653671,697173,"9/6/2022",1
"424","2300 BLOCK OF NW WESTOVER RD","22-332779","Property","Northwest","12/16/2022",1344,"Robbery","Robbery",45.524006763,-122.698652674,7638670,684807,"12/16/2022",1
"425","2300 BLOCK OF SE 82ND AVE","22-266404","Property","Montavilla","10/3/2022",2238,"Robbery","Robbery",45.5058834,-122.578615168,7669254,677387,"10/3/2022",1
"426","2300 BLOCK OF SE 82ND AVE","22-291080","Property","Montavilla","10/30/2022",1809,"Robbery","Robbery",45.5058834,-122.578615168,7669254,677387,"10/30/2022",1
"427","2300 BLOCK OF SE 82ND AVE","22-339916","Property","Montavilla","12/24/2022",1855,"Robbery","Robbery",45.5058834,-122.578615168,7669254,677387,"12/24/2022",1
"428","2400 BLOCK OF NW THURMAN ST","22-8410","Property","Northwest","1/10/2022",1233,"Robbery","Robbery",45.535485499,-122.701849612,7637965,689013,"1/10/2022",1
"429","2400 BLOCK OF SE 26TH AVE","22-278623","Property","Hosford-Abernethy","10/17/2022",239,"Robbery","Robbery",45.505161183,-122.639617095,7653613,677532,"10/17/2022",1
"430","2400 BLOCK OF SE 122ND AVE","22-167390","Property","Mill Park","6/23/2022",33,"Robbery","Robbery",45.504593148,-122.53761943,7679749,676649,"6/23/2022",1
"431","2400 BLOCK OF SE CESAR E CHAVEZ BLVD","22-87913","Property","Richmond","4/2/2022",1630,"Robbery","Robbery",45.505139994,-122.622569133,7657982,677409,"4/2/2022",1
"432","2500 BLOCK OF NW NICOLAI ST","22-337341","Property","Northwest Industrial","12/21/2022",1330,"Robbery","Robbery",45.540423823,-122.703583407,7637570,690825,"12/21/2022",1
"433","2500 BLOCK OF SE 82ND AVE","22-307523","Property","South Tabor","11/17/2022",1906,"Robbery","Robbery",45.504481847,-122.578743355,7669208,676877,"11/17/2022",1
"434","2500 BLOCK OF SE 122ND AVE","22-909327","Property","Powellhurst-Gilbert","4/4/2022",130,"Robbery","Robbery",45.503652611,-122.537745655,7679708,676307,"4/4/2022",1
"435","2500 BLOCK OF SE HAWTHORNE BLVD","22-114303","Property","Buckman East","4/30/2022",1300,"Robbery","Robbery",45.512116881,-122.639734776,7653650,680068,"4/30/2022",1
"436","2600 BLOCK OF N JESSUP ST","22-241209","Property","Overlook","9/7/2022",522,"Robbery","Robbery",45.564601742,-122.69407777,7640244,699571,"9/7/2022",1
"437","2600 BLOCK OF NE 82ND AVE","22-180119","Property","Madison South","7/6/2022",248,"Robbery","Robbery",45.541219635,-122.57882773,7669531,690268,"7/6/2022",1
"438","2600 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-89940","Property","Eliot","4/4/2022",1802,"Robbery","Robbery",45.541570637,-122.661538325,7648350,690952,"4/4/2022",1
"439","2600 BLOCK OF SE 162ND AVE","22-191483","Property","Centennial","7/17/2022",1600,"Robbery","Robbery",45.503188207,-122.496700078,7690224,675875,"7/17/2022",1
"440","2600 BLOCK OF SE MADISON ST","22-26778","Property","Buckman East","1/29/2022",25,"Robbery","Robbery",45.512833973,-122.638649616,7653935,680322,"1/29/2022",1
"441","2700 BLOCK OF N LOMBARD ST","22-29592","Property","Arbor Lodge","2/1/2022",737,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"2/1/2022",1
"442","2700 BLOCK OF N LOMBARD ST","22-40370","Property","Arbor Lodge","2/12/2022",1235,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"2/12/2022",1
"443","2700 BLOCK OF N LOMBARD ST","22-89946","Property","Arbor Lodge","4/4/2022",1806,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"4/4/2022",1
"444","2700 BLOCK OF N LOMBARD ST","22-93757","Property","Arbor Lodge","4/8/2022",1602,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"4/8/2022",1
"445","2700 BLOCK OF N LOMBARD ST","22-104403","Property","Arbor Lodge","4/20/2022",127,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"4/20/2022",1
"446","2700 BLOCK OF N LOMBARD ST","22-142572","Property","Arbor Lodge","5/29/2022",300,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"5/29/2022",1
"447","2700 BLOCK OF N LOMBARD ST","22-311068","Property","Arbor Lodge","11/21/2022",2112,"Robbery","Robbery",45.577083778,-122.695166153,7640089,704128,"11/21/2022",1
"448","2700 BLOCK OF NE 82ND AVE","22-141305","Property","Madison South","5/27/2022",600,"Robbery","Robbery",45.541955614,-122.578940581,7669509,690537,"5/27/2022",1
"449","2700 BLOCK OF NE BROADWAY","22-230060","Property","Grant Park","8/26/2022",1133,"Robbery","Robbery",45.535203691,-122.637423317,7654465,688467,"8/26/2022",1
