"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"161","4200 BLOCK OF NE SANDY BLVD","22-217502","Property","Hollywood","8/13/2022",334,"Arson","Arson",45.536378746,-122.619454556,7659079,688774,"8/13/2022",1
"162","4300 BLOCK OF NE 72ND AVE","22-802709","Property","Roseway","9/27/2022",2135,"Arson","Arson",45.554253477,-122.588712739,7667122,695084,"9/27/2022",1
"163","4300 BLOCK OF NE SANDY BLVD","22-245049","Property","Hollywood","9/11/2022",853,"Arson","Arson",45.536828112,-122.618444581,7659342,688931,"9/11/2022",1
"164","4400 BLOCK OF NE 82ND AVE","22-51258","Property","Roseway","2/23/2022",2209,"Arson","Arson",45.555022335,-122.57868511,7669697,695298,"2/23/2022",1
"165","4400 BLOCK OF SE 82ND AVE","22-803453","Property","Lents","11/27/2022",1740,"Arson","Arson",45.490492236,-122.578742475,7669077,671778,"11/27/2022",1
"166","4400 BLOCK OF SE HAWTHORNE BLVD","22-56824","Property","Sunnyside","3/1/2022",2232,"Arson","Arson",45.512078298,-122.6166394,7659568,679898,"3/1/2022",1
"167","4500 BLOCK OF NE 95TH AVE","22-116042","Property","Parkrose","5/2/2022",951,"Arson","Arson",45.555835312,-122.564933241,7673226,695504,"5/2/2022",1
"168","4500 BLOCK OF NE 95TH AVE","22-202218","Property","Parkrose","7/28/2022",853,"Arson","Arson",45.555835312,-122.564933241,7673226,695504,"7/28/2022",1
"169","4500 BLOCK OF NE 135TH AVE","22-99112","Property","Argay","4/14/2022",1330,"Arson","Arson",45.55610918,-122.523918645,7683731,695338,"4/14/2022",1
"170","4500 BLOCK OF SE 82ND AVE","22-92167","Property","Lents","4/6/2022",520,"Arson","Arson",45.489882993,-122.578751389,7669069,671556,"4/6/2022",1
"171","4600 BLOCK OF NE 109TH AVE","22-800655","Property","Parkrose","2/23/2022",1432,"Arson","Arson",45.556747564,-122.550598833,7676905,695743,"2/23/2022",1
"172","4700 BLOCK OF NE 102ND AVE","22-91174","Property","Parkrose","4/6/2022",125,"Arson","Arson",45.557515542,-122.557828052,7675061,696070,"4/6/2022",1
"173","4700 BLOCK OF NE 112TH AVE","22-801240","Property","Parkrose","4/4/2022",2115,"Arson","Arson",45.557693832,-122.547379867,7677738,696067,"4/4/2022",1
"174","4700 BLOCK OF NE 112TH AVE","22-801246","Property","Parkrose","4/4/2022",1823,"Arson","Arson",45.557693832,-122.547379867,7677738,696067,"4/4/2022",1
"175","4900 BLOCK OF SE 67TH AVE","22-803077","Property","Mt Scott-Arleta","10/31/2022",545,"Arson","Arson",45.487134401,-122.59427644,7665063,670657,"10/31/2022",1
"176","4900 BLOCK OF SE HARNEY DR","22-189307","Property","Brentwood-Darlington","7/15/2022",508,"Arson","Arson",45.463011534,-122.612141416,7660253,661984,"7/15/2022",1
"177","5000 BLOCK OF N VANDERBILT ST","22-65840","Property","Portsmouth","3/11/2022",647,"Arson","Arson",45.581801615,-122.719819655,7633826,706020,"3/11/2022",1
"178","5000 BLOCK OF NE 8TH AVE","22-213412","Property","King","8/9/2022",115,"Arson","Arson",45.559566109,-122.657595698,7649535,697484,"8/9/2022",1
"179","5000 BLOCK OF SE 82ND AVE","22-10244","Property","Lents","1/12/2022",645,"Arson","Arson",45.486183316,-122.578822752,7669016,670208,"1/12/2022",1
"180","5100 BLOCK OF NE SANDY BLVD","22-263804","Property","Rose City Park","10/1/2022",139,"Arson","Arson",45.539995391,-122.61047715,7661413,690032,"10/1/2022",1
"181","5200 BLOCK OF NE 9TH AVE","22-922650","Property","King","8/14/2022",300,"Arson","Arson",45.56090609,-122.656221068,7649900,697963,"8/14/2022",1
"182","5300 BLOCK OF N VANCOUVER AVE","22-118101","Property","Humboldt","5/3/2022",1848,"Arson","Arson",45.561901087,-122.668671477,7646722,698411,"5/4/2022",1
"183","5300 BLOCK OF SE 47TH AVE","22-334854","Property","Woodstock","12/18/2022",1915,"Arson","Arson",45.484203162,-122.614543952,7659839,669724,"12/18/2022",1
"184","5400 BLOCK OF SE 72ND AVE","22-303912","Property","Mt Scott-Arleta","11/13/2022",2104,"Arson","Arson",45.483400069,-122.58916981,7666337,669262,"11/13/2022",1
"185","5400 BLOCK OF SE 82ND AVE","22-802349","Property","Lents","9/7/2022",1547,"Arson","Arson",45.48316979,-122.578880209,7668973,669110,"9/7/2022",1
"186","5400 BLOCK OF SE GLADSTONE ST","22-157219","Property","Creston-Kenilworth","6/13/2022",332,"Arson","Arson",45.493096386,-122.606721902,7661929,672913,"6/13/2022",1
"187","5500 BLOCK OF SE 72ND AVE","22-803576","Property","Mt Scott-Arleta","12/1/2022",1114,"Arson","Arson",45.482752369,-122.589181097,7666328,669026,"12/1/2022",1
"188","5600 BLOCK OF SE HAWTHORNE BLVD","22-42624","Property","Mt Tabor","2/14/2022",2302,"Arson","Arson",45.511821547,-122.605079084,7662528,679727,"2/14/2022",1
"189","5700 BLOCK OF N KERBY AVE","22-803056","Property","Humboldt","10/6/2022",2309,"Arson","Arson",45.564472598,-122.67284761,7645678,699377,"10/6/2022",1
"190","5700 BLOCK OF N KERBY AVE","22-803452","Property","Humboldt","10/6/2022",2326,"Arson","Arson",45.564472598,-122.67284761,7645678,699377,"10/6/2022",1
"191","5700 BLOCK OF NE 72ND AVE","22-6514","Property","Cully","1/8/2022",1010,"Arson","Arson",45.564506881,-122.588824611,7667190,698822,"1/8/2022",1
"192","5700 BLOCK OF NE 72ND AVE","22-800174","Property","Cully","1/9/2022",2252,"Arson","Arson",45.564506881,-122.588824611,7667190,698822,"1/9/2022",1
"193","5800 BLOCK OF NE GLISAN ST","22-801107","Property","North Tabor","3/26/2022",1106,"Arson","Arson",45.526529322,-122.603469802,7663080,685077,"3/26/2022",1
"194","6000 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-680475","Property","Piedmont","4/16/2022",2135,"Arson","Arson",45.566651523,-122.661466595,7648613,700093,"4/18/2022",1
"195","6100 BLOCK OF N LOMBARD ST","22-144530","Property","Portsmouth","5/31/2022",244,"Arson","Arson",45.584718927,-122.729991595,7631252,707155,"5/31/2022",1
"196","6200 BLOCK OF SW POMONA ST","22-107210","Property","Ashcreek","4/23/2022",156,"Arson","Arson",45.445035792,-122.741121632,7626991,656324,"4/23/2022",1
"197","6300 BLOCK OF SE YAMHILL ST","22-803049","Property","Mt Tabor","7/29/2022",154,"Arson","Arson",45.514830573,-122.598970084,7664122,680783,"7/29/2022",1
"198","6400 BLOCK OF SE 88TH AVE","22-803451","Property","Lents","11/26/2022",716,"Arson","Arson",45.476126274,-122.572542772,7670532,666501,"11/26/2022",1
"199","6400 BLOCK OF SE MILWAUKIE AVE","22-802004","Property","Sellwood-Moreland","7/12/2022",443,"Arson","Arson",45.4761841,-122.649086893,7650905,667035,"7/12/2022",1
"200","6500 BLOCK OF N INTERSTATE AVE","22-92490","Property","Arbor Lodge","4/7/2022",807,"Arson","Arson",45.57038557,-122.681953318,7643405,701595,"4/7/2022",1
"201","6500 BLOCK OF NE HALSEY ST","22-266118","Property","Madison South","10/3/2022",1613,"Arson","Arson",45.533625466,-122.596346821,7664972,687616,"10/3/2022",1
"202","6600 BLOCK OF NE EMERSON ST","22-803658","Property","Cully","12/10/2022",1809,"Arson","Arson",45.561304833,-122.594573028,7665688,697693,"12/10/2022",1
"203","6600 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-802813","Property","Woodlawn","10/8/2022",1309,"Arson","Arson",45.570885173,-122.661307578,7648695,701635,"10/8/2022",1
"204","6600 BLOCK OF NE MT ST HELENS AVE","22-802331","Property","","8/28/2022",420,"Arson","Arson",45.570944359,-122.558944078,7674900,700972,"8/28/2022",1
"205","6600 BLOCK OF SE 56TH AVE","22-802777","Property","Brentwood-Darlington","10/2/2022",1148,"Arson","Arson",45.474697712,-122.605965725,7661948,666202,"10/2/2022",1
"206","6700 BLOCK OF NE KILLINGSWORTH ST","22-800001","Property","Cully","1/1/2022",2241,"Arson","Arson",45.562755844,-122.593536887,7665967,698215,"1/1/2022",1
"207","6800 BLOCK OF N INTERSTATE AVE","22-7799","Property","Arbor Lodge","1/9/2022",1846,"Arson","Arson",45.57230768,-122.682304614,7643334,702298,"1/9/2022",1
"208","6800 BLOCK OF N INTERSTATE AVE","22-106686","Property","Arbor Lodge","4/21/2022",1426,"Arson","Arson",45.572212684,-122.681961092,7643421,702261,"4/22/2022",1
"209","6900 BLOCK OF N POWERS ST","22-801730","Property","St Johns","5/26/2022",1904,"Arson","Arson",45.593837352,-122.734453672,7630202,710510,"5/26/2022",1
"210","7100 BLOCK OF N GREENWICH AVE","22-160501","Property","Arbor Lodge","6/12/2022",1412,"Arson","Arson",45.574865033,-122.683156994,7643141,703236,"6/16/2022",1
"211","7400 BLOCK OF N CHARLESTON AVE","22-802089","Property","St Johns","6/19/2022",2211,"Arson","Arson",45.589640778,-122.751838271,7625711,709104,"6/19/2022",1
"212","7400 BLOCK OF N INTERSTATE AVE","22-145471","Property","Arbor Lodge","5/31/2022",2241,"Arson","Arson",45.576830113,-122.682255916,7643391,703946,"5/31/2022",1
"213","7400 BLOCK OF N INTERSTATE AVE","22-220447","Property","Arbor Lodge","8/16/2022",924,"Arson","Arson",45.576830555,-122.681943386,7643471,703944,"8/16/2022",1
"214","7400 BLOCK OF N INTERSTATE AVE","22-278719","Property","Arbor Lodge","9/30/2022",710,"Arson","Arson",45.576830113,-122.682255916,7643391,703946,"10/17/2022",1
"215","7400 BLOCK OF N INTERSTATE AVE","22-802220","Property","Arbor Lodge","8/16/2022",730,"Arson","Arson",45.576830555,-122.681943386,7643471,703944,"8/16/2022",1
"216","7500 BLOCK OF N RICHMOND AVE","22-802130","Property","St Johns","8/9/2022",457,"Arson","Arson",45.58974308,-122.750255757,7626117,709130,"8/9/2022",1
"217","7500 BLOCK OF NE SACRAMENTO ST","22-801711","Property","Roseway","5/23/2022",507,"Arson","Arson",45.541933968,-122.585436564,7667845,690572,"5/23/2022",1
"218","7600 BLOCK OF N WILLAMETTE BLVD","22-910361","Property","Cathedral Park","4/13/2022",1600,"Arson","Arson",45.584613441,-122.747254481,7626833,707239,"4/13/2022",1
"219","7700 BLOCK OF N LOMBARD ST","22-801105","Property","St Johns","3/26/2022",210,"Arson","Arson",45.588693228,-122.745993732,7627197,708717,"3/26/2022",1
"220","7900 BLOCK OF N VANCOUVER AVE","22-199463","Property","Piedmont","7/25/2022",1815,"Arson","Arson",45.580583321,-122.66804176,7647066,705216,"7/25/2022",1
"221","7900 BLOCK OF SE 11TH AVE","22-119855","Property","Sellwood-Moreland","5/6/2022",352,"Arson","Arson",45.466107318,-122.655045955,7649279,663403,"5/6/2022",1
"222","7900 BLOCK OF SE 17TH AVE","22-92738","Property","Sellwood-Moreland","4/7/2022",1348,"Arson","Arson",45.466105403,-122.647095429,7651318,663348,"4/7/2022",1
"223","7900 BLOCK OF SE POWELL BLVD","22-56102","Property","South Tabor","2/28/2022",922,"Arson","Arson",45.497464694,-122.581416407,7668457,674337,"3/1/2022",1
"224","7900 BLOCK OF SW BARBUR BLVD","22-802519","Property","Hillsdale","7/16/2022",36,"Arson","Arson",45.467458924,-122.694491992,7639176,664168,"7/16/2022",1
"225","8100 BLOCK OF N FESSENDEN ST","22-282193","Property","St Johns","10/20/2022",2300,"Arson","Arson",45.596193442,-122.74646669,7627152,711454,"10/20/2022",1
"226","8100 BLOCK OF N LOMBARD ST","22-801678","Property","St Johns","5/21/2022",1720,"Arson","Arson",45.58938822,-122.749882158,7626209,708998,"5/21/2022",1
"227","8100 BLOCK OF SE TAYLOR CT","22-802283","Property","Montavilla","8/29/2022",1030,"Arson","Arson",45.514781763,-122.579475515,7669117,680636,"8/29/2022",1
"228","8200 BLOCK OF N FOSS AVE","22-297601","Property","Portsmouth","11/6/2022",1549,"Arson","Arson",45.582802065,-122.710325008,7636266,706318,"11/6/2022",1
"229","8300 BLOCK OF N DENVER AVE","22-803802","Property","Kenton","12/16/2022",2300,"Arson","Arson",45.583462494,-122.686824771,7642287,706395,"12/16/2022",1
"230","8300 BLOCK OF NE BROADWAY","22-308735","Property","Madison South","11/19/2022",244,"Arson","Arson",45.534941176,-122.577071413,7669922,687968,"11/19/2022",1
"231","8300 BLOCK OF SE MCLOUGHLIN BLVD","22-41393","Property","Ardenwald","2/13/2022",1648,"Arson","Arson",45.462869458,-122.638485156,7653495,662110,"2/13/2022",1
"232","8300 BLOCK OF SE STEPHENS ST","22-214359","Property","Montavilla","8/9/2022",2327,"Arson","Arson",45.509258511,-122.576615976,7669798,678604,"8/9/2022",1
"233","8300 BLOCK OF SE TAYLOR ST","22-802474","Property","Montavilla","7/25/2022",408,"Arson","Arson",45.515415099,-122.577527952,7669622,680854,"7/25/2022",1
"234","8400 BLOCK OF SE 17TH AVE","22-906693","Property","Sellwood-Moreland","3/5/2022",1500,"Arson","Arson",45.461821915,-122.64698041,7651306,661786,"3/7/2022",1
"235","8500 BLOCK OF SE 17TH AVE","22-279249","Property","Sellwood-Moreland","10/17/2022",1715,"Arson","Arson",45.461108958,-122.647105535,7651267,661527,"10/17/2022",1
"236","8600 BLOCK OF N ALBINA AVE","22-111347","Property","Piedmont","4/27/2022",1056,"Arson","Arson",45.585621227,-122.674404184,7645487,707096,"4/27/2022",1
"237","8600 BLOCK OF N SWIFT WAY","22-802003","Property","St Johns","7/3/2022",158,"Arson","Arson",45.602083741,-122.7488733,7626596,713618,"7/3/2022",1
"238","8600 BLOCK OF N WILLAMETTE BLVD","22-801450","Property","Cathedral Park","4/19/2022",445,"Arson","Arson",45.588994518,-122.757514054,7624252,708909,"4/19/2022",1
"239","8800 BLOCK OF SE DIVISION ST","22-335161","Property","Montavilla","12/19/2022",617,"Arson","Arson",45.504639355,-122.572759946,7670743,676895,"12/19/2022",1
"240","8800 BLOCK OF SE DIVISION ST","22-802558","Property","Montavilla","9/5/2022",19,"Arson","Arson",45.504639355,-122.572759946,7670743,676895,"9/5/2022",1
"241","8800 BLOCK OF SE LAFAYETTE ST","22-803456","Property","Lents","11/28/2022",815,"Arson","Arson",45.496406821,-122.571944598,7670875,673889,"11/28/2022",1
"242","8800 BLOCK OF SE TAYLOR ST","22-802714","Property","Montavilla","7/25/2022",0,"Arson","Arson",45.51542736,-122.572595663,7670886,680826,"10/3/2022",1
"243","8900 BLOCK OF NE 4TH AVE","22-800757","Property","East Columbia","2/20/2022",2304,"Arson","Arson",45.587013025,-122.661113351,7648902,707512,"2/20/2022",1
"244","9000 BLOCK OF N CENTRAL ST","22-302713","Property","St Johns","11/12/2022",1353,"Arson","Arson",45.593816864,-122.755329909,7624860,710651,"11/12/2022",1
"245","9000 BLOCK OF SE DIVISION ST","22-192981","Property","Montavilla","7/19/2022",353,"Arson","Arson",45.504590009,-122.570019129,7671445,676859,"7/19/2022",1
"246","9300 BLOCK OF N COLUMBIA BLVD","22-800079","Property","St Johns","1/10/2022",58,"Arson","Arson",45.608023202,-122.758709632,7624140,715853,"1/10/2022",1
"247","9400 BLOCK OF NE CASCADES PKWY","22-802084","Property","","7/22/2022",1801,"Arson","Arson",45.575903827,-122.565722382,7673211,702824,"7/22/2022",1
"248","9700 BLOCK OF N COLUMBIA BLVD","22-800080","Property","St Johns","1/10/2022",18,"Arson","Arson",45.61232151,-122.762673014,7623170,717448,"1/10/2022",1
"249","9700 BLOCK OF NE GLISAN ST","22-76235","Property","Hazelwood","3/21/2022",2030,"Arson","Arson",45.526349692,-122.563134841,7673412,684745,"3/21/2022",1
"250","9700 BLOCK OF SE FOSTER RD","22-803162","Property","Lents","11/6/2022",420,"Arson","Arson",45.478328582,-122.56299028,7673002,667241,"11/6/2022",1
"251","9900 BLOCK OF N WHITAKER RD","22-173043","Property","East Columbia","6/28/2022",2318,"Arson","Arson",45.594663259,-122.682422444,7643524,710447,"6/28/2022",1
"252","9900 BLOCK OF NE PRESCOTT ST","22-306036","Property","Parkrose","11/16/2022",515,"Arson","Arson",45.555432567,-122.560314335,7674405,695327,"11/16/2022",1
"253","10100 BLOCK OF SE MARKET ST","22-244897","Property","Hazelwood","9/11/2022",232,"Arson","Arson",45.511434822,-122.55951027,7674202,679285,"9/11/2022",1
"254","10100 BLOCK OF SE WASHINGTON ST","22-115809","Property","Hazelwood","5/2/2022",520,"Arson","Arson",45.518296519,-122.558896652,7674423,681782,"5/2/2022",1
"255","10200 BLOCK OF SE MARTINS ST","22-17852","Property","Lents","1/20/2022",621,"Arson","Arson",45.478385067,-122.558008232,7674280,667229,"1/20/2022",1
"256","10700 BLOCK OF NE HALSEY ST","22-802095","Property","Parkrose Heights","8/5/2022",525,"Arson","Arson",45.533544497,-122.552188783,7676283,687296,"8/5/2022",1
"257","11000 BLOCK OF SW 63RD AVE","22-250095","Property","Ashcreek","9/16/2022",1801,"Arson","Arson",45.445513083,-122.741690049,7626850,656502,"9/16/2022",1
"258","11100 BLOCK OF NE SACRAMENTO ST","22-158784","Property","Parkrose Heights","6/14/2022",1601,"Arson","Arson",45.539443785,-122.548306663,7677332,689421,"6/14/2022",1
"259","11300 BLOCK OF SW 47TH AVE","22-270215","Property","West Portland Park","10/7/2022",400,"Arson","Arson",45.443592977,-122.725169711,7631069,655685,"10/8/2022",1
"260","11400 BLOCK OF SE DIVISION ST","22-8903","Property","Powellhurst-Gilbert","1/10/2022",2330,"Arson","Arson",45.504095685,-122.545849698,7677635,676521,"1/10/2022",1
"261","11600 BLOCK OF NE SANDY BLVD","22-305597","Property","Parkrose","11/15/2022",1557,"Arson","Arson",45.557729273,-122.542765018,7678920,696050,"11/15/2022",1
"262","11900 BLOCK OF SE MILL CT","22-330192","Property","Mill Park","12/13/2022",1832,"Arson","Arson",45.510574001,-122.54025332,7679129,678846,"12/13/2022",1
"263","11900 BLOCK OF SE SCHILLER ST","22-184803","Property","Powellhurst-Gilbert","7/10/2022",1947,"Arson","Arson",45.487570627,-122.540172258,7678938,670461,"7/10/2022",1
"264","12000 BLOCK OF NE GLENN WIDING DR","22-136185","Property","Parkrose","5/23/2022",419,"Arson","Arson",45.568067398,-122.537785955,7680290,699786,"5/23/2022",1
"265","12100 BLOCK OF NE HALSEY ST","22-59370","Property","Hazelwood","3/4/2022",915,"Arson","Arson",45.53352641,-122.538095812,7679893,687198,"3/4/2022",1
"266","12200 BLOCK OF SE RAMONA ST","22-115791","Property","Pleasant Valley","5/2/2022",356,"Arson","Arson",45.480106546,-122.536550256,7679798,667717,"5/2/2022",1
"267","12200 BLOCK OF SE STARK ST","22-310857","Property","Mill Park","11/21/2022",1540,"Arson","Arson",45.518983955,-122.53726163,7679973,681892,"11/21/2022",1
"268","12200 BLOCK OF SE STARK ST","22-311289","Property","Mill Park","11/22/2022",344,"Arson","Arson",45.518983955,-122.53726163,7679973,681892,"11/22/2022",1
"269","12300 BLOCK OF SE ASH ST","22-8923","Property","Hazelwood","1/10/2022",2335,"Arson","Arson",45.521197055,-122.535612081,7680416,682688,"1/10/2022",1
"270","12400 BLOCK OF N STARLIGHT AVE","22-802879","Property","Hayden Island","10/17/2022",144,"Arson","Arson",45.614819446,-122.685806097,7642857,717817,"10/17/2022",1
"271","12400 BLOCK OF NE HALSEY ST","22-800420","Property","Hazelwood","2/1/2022",119,"Arson","Arson",45.533516834,-122.535230168,7680627,687176,"2/1/2022",1
"272","12600 BLOCK OF SE POWELL BLVD","22-156310","Property","Powellhurst-Gilbert","6/12/2022",404,"Arson","Arson",45.497263726,-122.533361707,7680773,673950,"6/12/2022",1
"273","12600 BLOCK OF SE STARK ST","22-802154","Property","Hazelwood","8/15/2022",107,"Arson","Arson",45.519093429,-122.533249695,7681002,681906,"8/15/2022",1
"274","13000 BLOCK OF SE POWELL BLVD","22-801512","Property","Powellhurst-Gilbert","3/28/2022",1956,"Arson","Arson",45.497443745,-122.529232886,7681833,673989,"3/28/2022",1
"275","13300 BLOCK OF SE DIVISION ST","22-803536","Property","Powellhurst-Gilbert","11/10/2022",501,"Arson","Arson",45.503962495,-122.525809947,7682770,676343,"11/10/2022",1
"276","13600 BLOCK OF SE POWELL BLVD","22-802561","Property","Powellhurst-Gilbert","9/9/2022",2114,"Arson","Arson",45.497989669,-122.523014331,7683432,674148,"9/22/2022",1
"277","13600 BLOCK OF SE POWELL BLVD","22-802564","Property","Powellhurst-Gilbert","9/9/2022",2114,"Arson","Arson",45.497989669,-122.523014331,7683432,674148,"9/9/2022",1
"278","14000 BLOCK OF SE DIVISION ST","22-802775","Property","Powellhurst-Gilbert","9/17/2022",557,"Arson","Arson",45.504020187,-122.519417226,7684409,676323,"9/17/2022",1
"279","15200 BLOCK OF NE SANDY BLVD","22-27627","Property","Wilkes","1/29/2022",2147,"Arson","Arson",45.551498594,-122.505530103,7688398,693540,"1/29/2022",1
"280","16900 BLOCK OF SE POWELL BLVD","22-108953","Property","Centennial","4/24/2022",2135,"Arson","Arson",45.493040052,-122.488467597,7692243,672124,"4/24/2022",1
"281","17500 BLOCK OF SE WASHINGTON CT","22-801443","Property","","4/17/2022",2059,"Arson","Arson",45.517782653,-122.482980688,7693871,681108,"4/17/2022",1
"282","EB BROADWAY BRG AT / EASTEND","22-135992","Property","Lloyd","5/23/2022",41,"Arson","Arson",45.532935749,-122.672194832,7645536,687878,"5/23/2022",1
"283","N COLUMBIA BLVD / N BORTHWICK AVE","22-11193","Property","Piedmont","1/13/2022",438,"Arson","Arson",45.583770398,-122.673329048,7645744,706414,"1/13/2022",1
"284","N JERSEY ST / N OSWEGO AVE","22-913598","Property","St Johns","5/12/2022",900,"Arson","Arson",45.588495709,-122.749502869,7626297,708670,"5/12/2022",1
"285","N LOMBARD ST / N OSWEGO AVE","22-802877","Property","St Johns","10/15/2022",708,"Arson","Arson",45.589546046,-122.74924754,7626373,709051,"10/15/2022",1
"286","N MACRUM AVE / N OBERLIN ST","22-278176","Property","University Park","10/16/2022",1629,"Arson","Arson",45.584568325,-122.735065347,7629952,707136,"10/16/2022",1
"287","N MIDWAY AVE / N RICHARDS ST","22-224060","Property","St Johns","8/20/2022",418,"Arson","Arson",45.599092111,-122.734844453,7630155,712428,"8/20/2022",1
"288","N RICHMOND AVE / N DECATUR ST","22-801547","Property","Cathedral Park","4/20/2022",1729,"Arson","Arson",45.585093221,-122.753584107,7625218,707459,"4/20/2022",1
"289","N RICHMOND AVE / N WILLAMETTE BLVD","22-801679","Property","Cathedral Park","5/18/2022",524,"Arson","Arson",45.586418764,-122.75272631,7625451,707936,"5/18/2022",1
"290","N SUTTLE RD / N PORTLAND RD","22-802377","Property","St Johns","9/9/2022",2247,"Arson","Arson",45.612370909,-122.705000209,7637923,717058,"9/9/2022",1
"291","NE 6TH AVE / NE WEIDLER ST","22-802344","Property","Lloyd","7/24/2022",1810,"Arson","Arson",45.534355247,-122.659620039,7648771,688309,"7/24/2022",1
"292","NE 7TH AVE / NE HALSEY ST","22-199164","Property","Lloyd","7/15/2022",405,"Arson","Arson",45.533631012,-122.658593104,7649027,688038,"7/25/2022",1
"293","NE 12TH AVE / NE BROADWAY","22-198433","Property","Irvington","7/24/2022",1848,"Arson","Arson",45.535048451,-122.653528948,7650338,688520,"7/24/2022",1
"294","NE 21ST AVE / NE EVERETT ST","22-272932","Property","Kerns","10/11/2022",37,"Arson","Arson",45.525023596,-122.64455768,7652539,684805,"10/11/2022",1
"295","NE 22ND AVE / NE IRVING ST","22-800976","Property","Kerns","3/3/2022",2159,"Arson","Arson",45.527898112,-122.643424973,7652857,685845,"3/3/2022",1
"296","NE 33RD DR / NE SUNDERLAND AVE","22-102510","Property","Sunderland","4/18/2022",456,"Arson","Arson",45.595675036,-122.635669583,7655497,710496,"4/18/2022",1
"297","NE 104TH AVE / NE SANDY BLVD","22-801335","Property","Parkrose","4/8/2022",524,"Arson","Arson",45.558941339,-122.555727856,7675612,696576,"4/8/2022",1
"298","NE 126TH AVE / E BURNSIDE ST","22-134655","Property","Hazelwood","5/21/2022",1804,"Arson","Arson",45.522533925,-122.533864665,7680876,683164,"5/21/2022",1
"299","NE 150TH CT / NE MASON ST","22-252467","Property","Wilkes","9/19/2022",718,"Arson","Arson",45.554674913,-122.508239248,7687733,694715,"9/19/2022",1
"300","NE HALSEY ST / NE 6TH AVE","22-199479","Property","Lloyd","7/25/2022",1834,"Arson","Arson",45.533641822,-122.659624129,7648763,688049,"7/25/2022",1
"301","NE HALSEY ST / NE 6TH AVE","22-802065","Property","Lloyd","7/25/2022",1845,"Arson","Arson",45.533641822,-122.659624129,7648763,688049,"7/25/2022",1
"302","NE HALSEY ST / NE CESAR E CHAVEZ BLVD","22-280625","Property","Hollywood","10/19/2022",717,"Arson","Arson",45.533877205,-122.622839452,7658188,687885,"10/19/2022",1
"303","NE MARTIN LUTHER KING JR BLVD / NE KILLINGSWORTH ST","22-212331","Property","King","8/7/2022",2324,"Arson","Arson",45.562734305,-122.661430634,7648584,698665,"8/7/2022",1
"304","NE MCCONNELL RD / NE 33RD DR","22-154698","Property","Sunderland","6/9/2022",2330,"Arson","Arson",45.592693824,-122.633986342,7655899,709398,"6/10/2022",1
"305","NE SANDY BLVD / NE 111TH AVE","22-90276","Property","Parkrose","4/5/2022",200,"Arson","Arson",45.558300215,-122.548608514,7677429,696296,"4/5/2022",1
"306","NE SANDY BLVD / NE 116TH AVE","22-219166","Property","Parkrose","8/15/2022",107,"Arson","Arson",45.557822883,-122.543209693,7678807,696087,"8/15/2022",1
"307","NE SANDY BLVD / NE 116TH AVE","22-249839","Property","Parkrose","9/16/2022",1209,"Arson","Arson",45.557822883,-122.543209693,7678807,696087,"9/16/2022",1
"308","NE VICTORIA AVE / NE BROADWAY","22-802875","Property","Eliot","10/15/2022",1915,"Arson","Arson",45.535102279,-122.665703479,7647220,688623,"10/15/2022",1
"309","NW 2ND AVE / NW EVERETT ST","22-73269","Property","Old Town/Chinatown","3/18/2022",2012,"Arson","Arson",45.52528148,-122.672456249,7645394,685090,"3/18/2022",1
"310","NW 3RD AVE / NW FLANDERS ST","22-801997","Property","Old Town/Chinatown","7/9/2022",625,"Arson","Arson",45.525969877,-122.673485746,7645137,685348,"7/9/2022",1
"311","NW 19TH AVE / NW COUCH ST","22-303176","Property","Northwest","11/12/2022",2135,"Arson","Arson",45.523522323,-122.690257667,7640816,684572,"11/12/2022",1
"312","NW 20TH AVE / NW MARSHALL ST","22-213934","Property","Northwest","8/9/2022",1428,"Arson","Arson",45.53061493,-122.69254951,7640299,687173,"8/9/2022",1
"313","NW HOYT ST / NW PARK AVE","22-260439","Property","Pearl","9/27/2022",1438,"Arson","Arson",45.527290509,-122.679231403,7643678,685869,"9/27/2022",1
"314","NW STEEL BRG&GLISAN ST RAMP / NW NAITO PKWY&STEEL BRG RAMP","22-277182","Property","Old Town/Chinatown","10/15/2022",1435,"Arson","Arson",45.526940363,-122.67047825,7645917,685681,"10/15/2022",1
"315","POWELL BUTTE TRAILHEAD AT / SE 148TH AVE","22-232540","Property","Centennial","8/29/2022",816,"Arson","Arson",45.49235072,-122.511352901,7686370,672018,"8/29/2022",1
"316","SE 2ND AVE / SE ASH ST","22-310531","Property","Buckman West","11/21/2022",900,"Arson","Arson",45.521521965,-122.663768695,7647583,683660,"11/21/2022",1
"317","SE 11TH AVE / SE ALDER ST","22-342127","Property","Buckman West","12/27/2022",1514,"Arson","Arson",45.517920702,-122.654655118,7649883,682285,"12/27/2022",1
"318","SE 16TH AVE / SE SCHILLER ST","22-181347","Property","Brooklyn","7/4/2022",2017,"Arson","Arson",45.487556776,-122.649372761,7650942,671182,"7/7/2022",1
