"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"817","1900 BLOCK OF NE 86TH AVE","22-928953","Property","Madison South","10/16/2022",1832,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.536537197,-122.574529792,7670588,688533,"10/17/2022",1
"818","1900 BLOCK OF NE 122ND AVE","22-926857","Property","Russell","9/21/2021",2315,"Fraud Offenses","Credit Card/ATM Fraud",45.536770604,-122.537556435,7680061,688377,"9/23/2022",1
"819","1900 BLOCK OF NE BUFFALO ST","22-926147","Property","Woodlawn","9/16/2022",1220,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.57486258,-122.645820726,7652698,702979,"9/16/2022",1
"820","1900 BLOCK OF NE COUCH ST","22-913407","Property","Kerns","5/8/2022",0,"Fraud Offenses","Credit Card/ATM Fraud",45.523551701,-122.645950145,7652168,684278,"5/11/2022",1
"821","1900 BLOCK OF NE EVERETT ST","22-203180","Property","Kerns","5/26/2022",951,"Fraud Offenses","Identity Theft",45.524983381,-122.645976936,7652175,684800,"7/29/2022",1
"822","1900 BLOCK OF NE GERTZ RD","22-901925","Property","East Columbia","11/26/2021",0,"Fraud Offenses","Identity Theft",45.589649487,-122.646466207,7652676,708373,"1/19/2022",1
"823","1900 BLOCK OF NE SANDY BLVD","22-137464","Property","Kerns","5/24/2022",1326,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.525792455,-122.645699158,7652254,685093,"5/24/2022",1
"824","1900 BLOCK OF NW 19TH AVE","22-922707","Property","Northwest","8/11/2022",600,"Fraud Offenses","Credit Card/ATM Fraud",45.536706077,-122.69081322,7640804,689381,"8/11/2022",1
"825","1900 BLOCK OF NW 26TH AVE","22-901690","Property","Northwest","1/15/2022",1615,"Fraud Offenses","Identity Theft",45.536457674,-122.704807584,7637217,689388,"1/15/2022",1
"826","1900 BLOCK OF NW HOYT ST","22-274214","Property","Northwest","10/6/2022",1000,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.527111167,-122.691403207,7640558,685888,"10/12/2022",1
"827","1900 BLOCK OF NW IRVING ST","22-914883","Property","Northwest","10/19/2021",1435,"Fraud Offenses","Credit Card/ATM Fraud",45.527736266,-122.691427335,7640558,686116,"5/25/2022",1
"828","1900 BLOCK OF NW LOVEJOY ST","22-917028","Property","Northwest","5/24/2022",255,"Fraud Offenses","Identity Theft",45.529874836,-122.691505984,7640559,686896,"6/16/2022",1
"829","1900 BLOCK OF NW MILLER RD","22-903822","Property","Northwest Heights","2/6/2022",1220,"Fraud Offenses","Hacking/Computer Invasion",45.537028081,-122.77811904,7618445,690117,"2/6/2022",1
"830","1900 BLOCK OF NW MILLER RD","22-903822","Property","Northwest Heights","2/6/2022",1220,"Fraud Offenses","Impersonation",45.537028081,-122.77811904,7618445,690117,"2/6/2022",1
"831","1900 BLOCK OF NW PETTYGROVE ST","22-927824","Property","Northwest","10/1/2022",1300,"Fraud Offenses","Credit Card/ATM Fraud",45.532728903,-122.691616165,7640559,687937,"10/2/2022",1
"832","1900 BLOCK OF NW PETTYGROVE ST","22-928033","Property","Northwest","10/10/2022",750,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.532728903,-122.691616165,7640559,687937,"10/10/2022",1
"833","1900 BLOCK OF S RIVER DR","22-31693","Property","Downtown","2/2/2022",233,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.50848651,-122.673667306,7644919,678977,"2/3/2022",1
"834","1900 BLOCK OF SE 7TH AVE","22-117978","Property","Hosford-Abernethy","5/3/2022",1945,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.509019411,-122.658793167,7648736,679069,"5/4/2022",1
"835","1900 BLOCK OF SE 77TH AVE","22-904986","Property","Montavilla","6/1/2020",2245,"Fraud Offenses","Credit Card/ATM Fraud",45.509043521,-122.583791788,7667957,678573,"2/22/2022",1
"836","1900 BLOCK OF SE 77TH AVE","22-909922","Property","Montavilla","7/22/2020",120,"Fraud Offenses","Credit Card/ATM Fraud",45.509043521,-122.583791788,7667957,678573,"4/10/2022",1
"837","1900 BLOCK OF SE 80TH AVE","22-903016","Property","Montavilla","1/30/2022",430,"Fraud Offenses","Identity Theft",45.50905131,-122.581091853,7668649,678558,"1/31/2022",1
"838","1900 BLOCK OF SE 100TH AVE","22-913629","Property","Hazelwood","8/13/2020",735,"Fraud Offenses","Identity Theft",45.509142227,-122.560523604,7673921,678456,"5/13/2022",1
"839","1900 BLOCK OF SE 122ND AVE","22-317554","Property","Mill Park","11/29/2022",1122,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.508782735,-122.537609761,7679790,678176,"11/29/2022",1
"840","1900 BLOCK OF SE MARION ST","22-911994","Property","Sellwood-Moreland","4/14/2022",950,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.459992635,-122.64459155,7651901,661103,"4/28/2022",1
"841","1900 BLOCK OF SE WATER AVE","22-912222","Property","Hosford-Abernethy","4/26/2022",2150,"Fraud Offenses","Credit Card/ATM Fraud",45.508953612,-122.665787217,7646943,679093,"4/30/2022",1
"842","1900 BLOCK OF SW 4TH AVE","22-902427","Property","Downtown","1/23/2022",1630,"Fraud Offenses","Credit Card/ATM Fraud",45.508808624,-122.681858558,7642823,679151,"1/25/2022",1
"843","1900 BLOCK OF SW 6TH AVE","22-912301","Property","Downtown","4/28/2022",2050,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.510060319,-122.683416818,7642436,679618,"5/1/2022",1
"844","1900 BLOCK OF SW 6TH AVE","22-912649","Property","Downtown","5/1/2022",1215,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.510060319,-122.683416818,7642436,679618,"5/4/2022",1
"845","1900 BLOCK OF SW MADISON ST","22-922325","Property","Goose Hollow","6/30/2022",527,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.519033249,-122.693874203,7639845,682961,"8/10/2022",1
"846","1900 BLOCK OF SW MORRISON ST","22-245144","Property","Goose Hollow","4/30/2022",1200,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.522661106,-122.691824726,7640406,684269,"9/11/2022",1
"847","1900 BLOCK OF SW PARK AVE","22-303502","Property","Downtown","11/12/2022",1900,"Fraud Offenses","Credit Card/ATM Fraud",45.509974682,-122.68647679,7641651,679608,"11/13/2022",1
"848","1900 BLOCK OF SW PARK AVE","22-922038","Property","Downtown","8/2/2022",1156,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.509974682,-122.68647679,7641651,679608,"8/6/2022",1
"849","1900 BLOCK OF SW PARK AVE","22-935571","Property","Downtown","12/25/2022",1801,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.509974682,-122.68647679,7641651,679608,"12/25/2022",1
"850","1900 BLOCK OF SW TERRACE DR","22-907512","Property","Southwest Hills","1/29/2022",1150,"Fraud Offenses","Identity Theft",45.508247094,-122.700079474,7638148,679073,"3/17/2022",1
"851","1900 BLOCK OF SW TERRACE DR","22-907542","Property","Southwest Hills","9/28/2021",1830,"Fraud Offenses","Identity Theft",45.508247094,-122.700079474,7638148,679073,"3/17/2022",1
"852","1900 BLOCK OF SW TERRACE DR","22-907548","Property","Southwest Hills","3/17/2022",1705,"Fraud Offenses","Identity Theft",45.508247094,-122.700079474,7638148,679073,"3/17/2022",1
"853","1900 BLOCK OF W BURNSIDE ST","22-920459","Property","Goose Hollow","7/15/2022",1100,"Fraud Offenses","Credit Card/ATM Fraud",45.522994408,-122.690748614,7640685,684383,"7/21/2022",1
"854","1900 BLOCK OF W BURNSIDE ST","22-930360","Property","Goose Hollow","5/19/2022",1300,"Fraud Offenses","Identity Theft",45.522994408,-122.690748614,7640685,684383,"10/31/2022",1
"855","2000 BLOCK OF E BURNSIDE ST","22-927044","Property","Buckman East","9/23/2022",1130,"Fraud Offenses","Credit Card/ATM Fraud",45.522834256,-122.644994096,7652406,684010,"9/26/2022",1
"856","2000 BLOCK OF N ARGYLE ST","22-907059","Property","Kenton","3/5/2022",1840,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.584495173,-122.68748977,7642127,706776,"3/12/2022",1
"857","2000 BLOCK OF N FARRAGUT ST","22-914232","Property","Kenton","3/12/2022",805,"Fraud Offenses","Credit Card/ATM Fraud",45.57878458,-122.687691489,7642019,704696,"5/19/2022",1
"858","2000 BLOCK OF N HUMBOLDT ST","22-48033","Property","Overlook","1/29/2022",1200,"Fraud Offenses","Identity Theft",45.558296089,-122.68806931,7641720,697231,"2/20/2022",1
"859","2000 BLOCK OF N TOMAHAWK ISLAND DR","22-900184","Property","Hayden Island","1/1/2022",1214,"Fraud Offenses","Credit Card/ATM Fraud",45.613981073,-122.687044326,7642532,717520,"1/1/2022",1
"860","2000 BLOCK OF N TOMAHAWK ISLAND DR","22-903052","Property","Hayden Island","12/6/2021",1936,"Fraud Offenses","Credit Card/ATM Fraud",45.613981073,-122.687044326,7642532,717520,"1/31/2022",1
"861","2000 BLOCK OF NE 8TH AVE","22-933752","Property","Irvington","11/30/2022",1058,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.537229025,-122.657511854,7649339,689342,"12/6/2022",1
"862","2000 BLOCK OF NE 28TH AVE","22-924962","Property","Grant Park","9/6/2022",1954,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.536966391,-122.636763539,7654651,689105,"9/7/2022",1
"863","2000 BLOCK OF NE 40TH AVE","22-927737","Property","Hollywood","6/28/2022",1201,"Fraud Offenses","Identity Theft",45.537464136,-122.621892172,7658465,689186,"10/4/2022",1
"864","2000 BLOCK OF NE 52ND AVE","22-44333","Property","Rose City Park","2/16/2022",1511,"Fraud Offenses","Credit Card/ATM Fraud",45.537458661,-122.609969006,7661519,689104,"2/16/2022",1
"865","2000 BLOCK OF NE 82ND AVE","22-91922","Property","Madison South","4/6/2022",1810,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.537015176,-122.578900185,7669473,688736,"4/6/2022",1
"866","2000 BLOCK OF NE 102ND AVE","22-288741","Property","Parkrose Heights","5/12/2022",1026,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.537269036,-122.557933424,7674846,688691,"10/28/2022",1
"867","2000 BLOCK OF NE 159TH AVE","22-681221","Property","Wilkes","11/20/2022",0,"Fraud Offenses","Identity Theft",45.537897794,-122.498514385,7690072,688538,"11/20/2022",1
"868","2000 BLOCK OF NE 160TH PL","22-905568","Property","Wilkes","1/31/2022",1200,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.537467169,-122.496929855,7690474,688371,"2/24/2022",1
"869","2000 BLOCK OF NE CLACKAMAS ST","22-924144","Property","Sullivan's Gulch","8/21/2022",1000,"Fraud Offenses","Identity Theft",45.532837448,-122.645293994,7652426,687658,"8/28/2022",1
"870","2000 BLOCK OF NE HOYT ST","22-924936","Property","Kerns","9/1/2022",2225,"Fraud Offenses","Credit Card/ATM Fraud",45.527260487,-122.644954447,7652459,685623,"9/4/2022",1
"871","2000 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-235831","Property","Eliot","9/1/2022",1400,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.537498536,-122.661566752,7648303,689468,"9/1/2022",1
"872","2000 BLOCK OF NE SANDY BLVD","22-923301","Property","Kerns","8/15/2022",1625,"Fraud Offenses","Identity Theft",45.526140051,-122.645009699,7652434,685215,"8/15/2022",1
"873","2000 BLOCK OF NW 21ST AVE","22-903069","Property","Northwest","10/30/2021",1030,"Fraud Offenses","Credit Card/ATM Fraud",45.53734987,-122.694890564,7639766,689644,"2/1/2022",1
"874","2000 BLOCK OF NW 21ST AVE","22-909282","Property","Northwest","4/4/2022",105,"Fraud Offenses","Identity Theft",45.53734987,-122.694890564,7639766,689644,"4/4/2022",1
"875","2000 BLOCK OF NW EVERETT ST","22-112492","Property","Northwest","4/25/2022",1309,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.524946318,-122.692845833,7640167,685109,"4/28/2022",1
"876","2000 BLOCK OF NW FLANDERS ST","22-912157","Property","Northwest","4/29/2022",1550,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.525649473,-122.693380425,7640037,685369,"4/29/2022",1
"877","2000 BLOCK OF NW MARSHALL ST","22-680886","Property","Northwest","3/15/2019",0,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.530551709,-122.693562023,7640039,687157,"8/5/2022",1
"878","2000 BLOCK OF NW MARSHALL ST","22-924062","Property","Northwest","7/7/2022",1030,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.530551709,-122.693562023,7640039,687157,"8/26/2022",1
"879","2000 BLOCK OF S RIVER PKWY","22-33649","Property","Downtown","2/5/2022",912,"Fraud Offenses","Identity Theft",45.507293972,-122.674921046,7644586,678551,"2/5/2022",1
"880","2000 BLOCK OF S RIVER PKWY","22-802033","Property","Downtown","6/7/2022",1600,"Fraud Offenses","Credit Card/ATM Fraud",45.507001421,-122.673852393,7644857,678437,"7/14/2022",1
"881","2000 BLOCK OF S RIVER PKWY","22-911286","Property","Downtown","4/21/2022",1930,"Fraud Offenses","Identity Theft",45.507293972,-122.674921046,7644586,678551,"4/21/2022",1
"882","2000 BLOCK OF S RIVER PKWY","22-913176","Property","Downtown","10/9/2020",1150,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.507293972,-122.674921046,7644586,678551,"5/9/2022",1
"883","2000 BLOCK OF S RIVER PKWY","22-914311","Property","Downtown","5/12/2022",925,"Fraud Offenses","Identity Theft",45.507293972,-122.674921046,7644586,678551,"5/19/2022",1
"884","2000 BLOCK OF SE 11TH AVE","22-229837","Property","Hosford-Abernethy","8/19/2022",1347,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.50829358,-122.654781538,7649757,678777,"8/26/2022",1
"885","2000 BLOCK OF SE 11TH AVE","22-900520","Property","Hosford-Abernethy","1/4/2022",2210,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.508293178,-122.654656656,7649789,678776,"1/6/2022",1
"886","2000 BLOCK OF SE 171ST AVE","22-929115","Property","Centennial","10/17/2022",0,"Fraud Offenses","Credit Card/ATM Fraud",45.507607344,-122.486453123,7692890,677421,"10/18/2022",1
"887","2000 BLOCK OF SE LADD AVE","22-97662","Property","Hosford-Abernethy","4/12/2022",1500,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.507861481,-122.648701344,7651311,678578,"4/12/2022",1
"888","2000 BLOCK OF SE LADD AVE","22-97662","Property","Hosford-Abernethy","4/12/2022",1500,"Fraud Offenses","Hacking/Computer Invasion",45.507861481,-122.648701344,7651311,678578,"4/12/2022",1
"889","2000 BLOCK OF SE MARION ST","22-924689","Property","Sellwood-Moreland","8/25/2020",1350,"Fraud Offenses","Identity Theft",45.460076414,-122.643631714,7652148,661127,"9/1/2022",1
"890","2000 BLOCK OF SE OAK ST","22-909407","Property","Buckman East","5/5/2021",840,"Fraud Offenses","Identity Theft",45.520070588,-122.645038004,7652368,683003,"4/5/2022",1
"891","2000 BLOCK OF SW CANBY ST","22-929092","Property","Hillsdale","10/18/2022",1645,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.468781123,-122.69866475,7638119,664679,"10/18/2022",1
"892","2000 BLOCK OF SW JEFFERSON ST","22-11554","Property","Goose Hollow","1/13/2022",1245,"Fraud Offenses","Credit Card/ATM Fraud",45.518520443,-122.695009632,7639549,682782,"1/13/2022",1
"893","2000 BLOCK OF SW MORRISON ST","22-41974","Property","Goose Hollow","2/10/2022",1634,"Fraud Offenses","Identity Theft",45.52284938,-122.692885843,7640136,684345,"2/14/2022",1
"894","2000 BLOCK OF SW MORRISON ST","22-44055","Property","Goose Hollow","2/16/2022",1056,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.52284938,-122.692885843,7640136,684345,"2/16/2022",1
"895","2000 BLOCK OF SW MORRISON ST","22-56660","Property","Goose Hollow","3/1/2022",1841,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.52284938,-122.692885843,7640136,684345,"3/1/2022",1
"896","2000 BLOCK OF SW SALMON ST","22-916627","Property","Goose Hollow","5/28/2022",1800,"Fraud Offenses","Identity Theft",45.52063401,-122.693955568,7639840,683545,"6/9/2022",1
"897","2000 BLOCK OF W BURNSIDE ST","22-802823","Property","Northwest","9/28/2022",812,"Fraud Offenses","Credit Card/ATM Fraud",45.52324844,-122.694115142,7639825,684499,"9/28/2022",1
"898","2000 BLOCK OF W BURNSIDE ST","22-925608","Property","Northwest","8/29/2022",1200,"Fraud Offenses","Identity Theft",45.523186096,-122.692781753,7640166,684467,"9/13/2022",1
"899","2100 BLOCK OF N KERBY AVE","22-38802","Property","Eliot","2/10/2022",1600,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.538010532,-122.67181122,7645684,689725,"2/10/2022",1
"900","2100 BLOCK OF N VANCOUVER AVE","22-917348","Property","Eliot","5/25/2022",155,"Fraud Offenses","Identity Theft",45.538435247,-122.667771023,7646723,689852,"6/21/2022",1
"901","2100 BLOCK OF N WILLIAMS AVE","22-917057","Property","Eliot","6/5/2022",1120,"Fraud Offenses","Identity Theft",45.538525269,-122.666634438,7647015,689877,"6/16/2022",1
"902","2100 BLOCK OF N WILLIAMS AVE","22-927224","Property","Eliot","8/2/2022",2240,"Fraud Offenses","Identity Theft",45.538525269,-122.666634438,7647015,689877,"9/27/2022",1
"903","2100 BLOCK OF N WILLIS BLVD","22-924155","Property","Kenton","8/28/2022",1600,"Fraud Offenses","Credit Card/ATM Fraud",45.583861295,-122.688504672,7641861,706552,"8/28/2022",1
"904","2100 BLOCK OF NE 149TH AVE","22-930594","Property","Wilkes","10/22/2022",1545,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.538174769,-122.508280128,7687573,688701,"11/2/2022",1
"905","2100 BLOCK OF NE ALAMEDA ST","22-5106","Property","Alameda","11/5/2021",1752,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.551806299,-122.643265816,7653129,694558,"1/6/2022",1
"906","2100 BLOCK OF NE EVERETT ST","22-930431","Property","Kerns","10/8/2022",935,"Fraud Offenses","Credit Card/ATM Fraud",45.524976355,-122.644001638,7652681,684784,"11/1/2022",1
"907","2100 BLOCK OF NE HIGHLAND ST","22-921736","Property","Woodlawn","7/30/2022",1030,"Fraud Offenses","Identity Theft",45.569079607,-122.643879327,7653139,700858,"8/1/2022",1
"908","2100 BLOCK OF NW 18TH AVE","22-175417","Property","Northwest","6/30/2022",1420,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.539075295,-122.690018399,7641031,690239,"7/1/2022",1
"909","2100 BLOCK OF NW 18TH AVE","22-175417","Property","Northwest","6/30/2022",1420,"Fraud Offenses","Identity Theft",45.539075295,-122.690018399,7641031,690239,"7/1/2022",1
"910","2100 BLOCK OF NW EVERETT ST","22-50835","Property","Northwest","2/23/2022",1346,"Fraud Offenses","Identity Theft",45.524810175,-122.695377706,7639517,685077,"2/23/2022",1
"911","2100 BLOCK OF NW GLISAN ST","22-308911","Property","Northwest","11/19/2022",1037,"Fraud Offenses","Identity Theft",45.526235838,-122.695432835,7639517,685597,"11/19/2022",1
"912","2100 BLOCK OF NW IRVING ST","22-900453","Property","Northwest","11/23/2020",645,"Fraud Offenses","Identity Theft",45.527749309,-122.695487458,7639518,686149,"1/7/2022",1
"913","2100 BLOCK OF NW JOHNSON ST","22-172667","Property","Northwest","6/21/2022",1,"Fraud Offenses","Credit Card/ATM Fraud",45.52846214,-122.695515025,7639518,686409,"6/28/2022",1
"914","2100 BLOCK OF NW OVERTON ST","22-909043","Property","Northwest","3/20/2022",1200,"Fraud Offenses","Credit Card/ATM Fraud",45.532026367,-122.695648968,7639519,687709,"4/1/2022",1
"915","2100 BLOCK OF NW OVERTON ST","22-919845","Property","Northwest","7/12/2022",1220,"Fraud Offenses","Credit Card/ATM Fraud",45.532026367,-122.695648968,7639519,687709,"7/14/2022",1
"916","2100 BLOCK OF NW QUIMBY ST","22-920430","Property","Northwest","7/7/2022",1000,"Fraud Offenses","Credit Card/ATM Fraud",45.533364369,-122.695696816,7639520,688197,"7/22/2022",1
"917","2100 BLOCK OF NW RALEIGH ST","22-192492","Property","Northwest","7/7/2022",1,"Fraud Offenses","Credit Card/ATM Fraud",45.534164931,-122.695727782,7639520,688489,"7/18/2022",1
"918","2100 BLOCK OF NW SAVIER ST","22-906419","Property","Northwest","3/9/2022",805,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.534894285,-122.69575209,7639521,688755,"3/9/2022",1
"919","2100 BLOCK OF S HARBOR PL","22-928997","Property","Downtown","10/17/2021",0,"Fraud Offenses","Identity Theft",45.507727612,-122.675058617,7644555,678710,"10/17/2022",1
"920","2100 BLOCK OF SE 11TH AVE","22-233469","Property","Hosford-Abernethy","6/13/2022",1530,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.50758015,-122.654785686,7649749,678517,"8/30/2022",1
"921","2100 BLOCK OF SE 24TH AVE","22-282753","Property","Hosford-Abernethy","10/21/2022",1612,"Fraud Offenses","Wire Fraud",45.507392901,-122.641176133,7653235,678356,"10/21/2022",1
"922","2100 BLOCK OF SE 145TH AVE","22-905322","Property","Centennial","2/5/2022",328,"Fraud Offenses","Identity Theft",45.507243433,-122.514127772,7685794,677464,"2/23/2022",1
"923","2100 BLOCK OF SE MAIN ST","22-916728","Property","Buckman East","6/8/2022",0,"Fraud Offenses","Credit Card/ATM Fraud",45.513562248,-122.644031187,7652563,680624,"6/12/2022",1
"924","2100 BLOCK OF SE TAMARACK AVE","22-906287","Property","Hosford-Abernethy","3/4/2022",1725,"Fraud Offenses","Identity Theft",45.506914623,-122.649157172,7651185,678236,"3/4/2022",1
"925","2100 BLOCK OF SE YAMHILL ST","22-934892","Property","Buckman East","12/17/2022",1400,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.515699717,-122.644022132,7652586,681403,"12/20/2022",1
"926","2100 BLOCK OF SW ALTADINA CT","22-919994","Property","Marshall Park","7/12/2022",1300,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.454860349,-122.699904039,7637663,659614,"7/13/2022",1
"927","2200 BLOCK OF LLOYD CENTER","22-204885","Property","Lloyd","3/9/2022",600,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.531806118,-122.65246906,7650578,687331,"7/31/2022",1
"928","2200 BLOCK OF LLOYD CENTER","22-205166","Property","Lloyd","7/5/2022",1920,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.531806118,-122.65246906,7650578,687331,"7/31/2022",1
"929","2200 BLOCK OF LLOYD CENTER","22-266377","Property","Lloyd","10/3/2022",1900,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.531806118,-122.65246906,7650578,687331,"10/3/2022",1
"930","2200 BLOCK OF LLOYD CENTER","22-803589","Property","Lloyd","11/11/2022",1530,"Fraud Offenses","Credit Card/ATM Fraud",45.531806118,-122.65246906,7650578,687331,"11/14/2022",1
"931","2200 BLOCK OF N LOMBARD ST","22-911390","Property","Arbor Lodge","3/30/2022",2112,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.57708341,-122.689716052,7641484,704090,"4/22/2022",1
"932","2200 BLOCK OF NE 21ST AVE","22-912315","Property","Irvington","4/19/2022",1730,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.538583978,-122.644191575,7652764,689745,"5/1/2022",1
"933","2200 BLOCK OF NE 82ND AVE","22-681126","Property","Madison South","9/20/2022",2147,"Fraud Offenses","Credit Card/ATM Fraud",45.538895596,-122.578992479,7669467,689422,"9/20/2022",1
"934","2200 BLOCK OF NE 92ND AVE","22-915726","Property","Madison South","6/2/2022",1200,"Fraud Offenses","Credit Card/ATM Fraud",45.538285617,-122.568397966,7672175,689130,"6/3/2022",1
"935","2200 BLOCK OF NE 92ND AVE","22-915741","Property","Madison South","6/2/2022",1215,"Fraud Offenses","Credit Card/ATM Fraud",45.538285617,-122.568397966,7672175,689130,"6/2/2022",1
"936","2200 BLOCK OF NE 158TH AVE","22-96794","Property","Wilkes","4/11/2022",2328,"Fraud Offenses","Identity Theft",45.539405713,-122.500464838,7689586,689100,"4/11/2022",1
"937","2200 BLOCK OF NE GLISAN ST","22-79849","Property","Kerns","3/25/2022",1138,"Fraud Offenses","Identity Theft",45.526442458,-122.643065558,7652935,685312,"3/25/2022",1
"938","2200 BLOCK OF NE MULTNOMAH ST","22-914259","Property","Sullivan's Gulch","5/19/2022",600,"Fraud Offenses","Credit Card/ATM Fraud",45.531406924,-122.642558116,7653113,687118,"5/19/2022",1
"939","2200 BLOCK OF NW JOHNSON ST","22-923461","Property","Northwest","8/22/2022",125,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.528426111,-122.697543467,7638998,686410,"8/22/2022",1
"940","2200 BLOCK OF NW MILLER RD","22-342900","Property","Forest Park","12/19/2022",900,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.539487998,-122.780533082,7617852,691031,"12/28/2022",1
"941","2200 BLOCK OF NW QUIMBY ST","22-916142","Property","Northwest","6/6/2022",1725,"Fraud Offenses","Credit Card/ATM Fraud",45.53341607,-122.69772883,7639000,688230,"6/6/2022",1
"942","2200 BLOCK OF NW SAVIER ST","22-915889","Property","Northwest","6/4/2022",1250,"Fraud Offenses","Identity Theft",45.53476222,-122.697780948,7639000,688721,"6/4/2022",1
"943","2200 BLOCK OF NW THURMAN ST","22-934268","Property","Northwest","1/12/2018",1230,"Fraud Offenses","Identity Theft",45.535466825,-122.697808228,7639000,688978,"12/12/2022",1
"944","2200 BLOCK OF SE 37TH AVE","22-935070","Property","Richmond","12/13/2022",1405,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.507009033,-122.625651301,7657210,678111,"12/21/2022",1
"945","2200 BLOCK OF SE 41ST AVE","22-919109","Property","Richmond","8/13/2020",1510,"Fraud Offenses","Identity Theft",45.507203864,-122.62030508,7658582,678146,"7/6/2022",1
"946","2200 BLOCK OF SE 103RD DR","22-906304","Property","Hazelwood","3/8/2022",1015,"Fraud Offenses","Identity Theft",45.506389403,-122.557212517,7674744,677431,"3/9/2022",1
"947","2200 BLOCK OF SE 143RD AVE","22-187009","Property","Centennial","7/11/2022",900,"Fraud Offenses","Identity Theft",45.506409424,-122.515534054,7685426,677169,"7/12/2022",1
"948","2200 BLOCK OF SE 152ND AVE","22-157573","Property","Centennial","6/12/2022",800,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.507048774,-122.507066364,7687602,677348,"6/13/2022",1
"949","2200 BLOCK OF SE DIVISION ST","22-901959","Property","Hosford-Abernethy","1/1/2022",840,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.504857962,-122.64307831,7652723,677445,"1/19/2022",1
"950","2200 BLOCK OF SE LADD AVE","22-316913","Property","Hosford-Abernethy","11/21/2022",1400,"Fraud Offenses","False Pretenses/Swindle/Confidence Game",45.506478586,-122.647092143,7651710,678063,"11/28/2022",1
"951","2200 BLOCK OF SW 1ST AVE","22-918116","Property","Downtown","3/23/2022",1120,"Fraud Offenses","Identity Theft",45.506782372,-122.678752746,7643599,678391,"6/23/2022",1
"952","2200 BLOCK OF SW 21ST AVE","22-18180","Property","Southwest Hills","1/5/2022",1200,"Fraud Offenses","Identity Theft",45.511227509,-122.699180327,7638408,680153,"1/20/2022",1
"953","2200 BLOCK OF SW SPRING GARDEN ST","22-900440","Property","Multnomah","1/6/2022",1740,"Fraud Offenses","Identity Theft",45.463530953,-122.700742617,7637534,662780,"1/7/2022",1
