"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"788","300 BLOCK OF NW BROADWAY","22-61511","Property","Pearl","3/6/2022",2020,"Vandalism","Vandalism",45.52553822,-122.677591111,7644081,685219,"3/6/2022",1
"789","300 BLOCK OF NW BROADWAY","22-906756","Property","Pearl","3/6/2022",1240,"Vandalism","Vandalism",45.52553822,-122.677591111,7644081,685219,"3/7/2022",1
"790","300 BLOCK OF NW COUCH ST","22-90399","Property","Old Town/Chinatown","4/5/2022",835,"Vandalism","Vandalism",45.523865568,-122.673916508,7645006,684584,"4/5/2022",1
"791","300 BLOCK OF NW DAVIS ST","22-902808","Property","Old Town/Chinatown","1/27/2022",0,"Vandalism","Vandalism",45.524490745,-122.673936542,7645007,684812,"1/28/2022",1
"792","300 BLOCK OF NW DAVIS ST","22-915822","Property","Old Town/Chinatown","6/2/2022",449,"Vandalism","Vandalism",45.524578479,-122.673939901,7645007,684844,"6/3/2022",1
"793","300 BLOCK OF NW DAVIS ST","22-923361","Property","Old Town/Chinatown","8/21/2022",935,"Vandalism","Vandalism",45.524578479,-122.673939901,7645007,684844,"8/22/2022",1
"794","300 BLOCK OF NW EVERETT ST","22-929791","Property","Old Town/Chinatown","10/25/2022",0,"Vandalism","Vandalism",45.525203582,-122.673963837,7645007,685072,"10/25/2022",1
"795","300 BLOCK OF NW FLANDERS ST","22-907215","Property","Old Town/Chinatown","3/13/2022",104,"Vandalism","Vandalism",45.526004152,-122.673994492,7645007,685364,"3/14/2022",1
"796","300 BLOCK OF NW FLANDERS ST","22-918753","Property","Old Town/Chinatown","7/3/2022",230,"Vandalism","Vandalism",45.525916419,-122.673991132,7645007,685332,"7/3/2022",1
"797","300 BLOCK OF NW GLISAN ST","22-68851","Property","Old Town/Chinatown","3/14/2022",1020,"Vandalism","Vandalism",45.526623698,-122.674022119,7645006,685590,"3/14/2022",1
"798","300 BLOCK OF NW GLISAN ST","22-78518","Property","Old Town/Chinatown","3/24/2022",52,"Vandalism","Vandalism",45.526623698,-122.674022119,7645006,685590,"3/24/2022",1
"799","300 BLOCK OF NW GLISAN ST","22-267837","Property","Old Town/Chinatown","10/5/2022",130,"Vandalism","Vandalism",45.526623698,-122.674022119,7645006,685590,"10/5/2022",1
"800","300 BLOCK OF NW GLISAN ST","22-343574","Property","Old Town/Chinatown","12/29/2022",730,"Vandalism","Vandalism",45.526623698,-122.674022119,7645006,685590,"12/29/2022",1
"801","300 BLOCK OF NW MAYWOOD DR","22-921716","Property","Hillside","8/5/2022",530,"Vandalism","Vandalism",45.525925345,-122.703770121,7637378,685542,"8/5/2022",1
"802","300 BLOCK OF NW NAITO PKWY","22-680537","Property","Old Town/Chinatown","8/31/2021",100,"Vandalism","Vandalism",45.525713341,-122.670364985,7645934,685233,"5/5/2022",1
"803","300 BLOCK OF NW PARK AVE","22-929153","Property","Pearl","10/15/2022",2013,"Vandalism","Vandalism",45.525507164,-122.679229308,7643661,685219,"10/18/2022",1
"804","300 BLOCK OF NW UPTOWN TER","22-904994","Property","Hillside","2/16/2022",1900,"Vandalism","Vandalism",45.524686217,-122.701856255,7637856,685077,"2/19/2022",1
"805","300 BLOCK OF NW UPTOWN TER","22-912413","Property","Hillside","5/2/2022",102,"Vandalism","Vandalism",45.524686217,-122.701856255,7637856,685077,"5/2/2022",1
"806","300 BLOCK OF S MONTGOMERY ST","22-346122","Property","Downtown","12/31/2022",2355,"Vandalism","Vandalism",45.509403194,-122.673651663,7644932,679311,"12/31/2022",1
"807","300 BLOCK OF S MONTGOMERY ST","22-915252","Property","Downtown","5/27/2022",1525,"Vandalism","Vandalism",45.509320132,-122.673691408,7644921,679281,"5/27/2022",1
"808","300 BLOCK OF S MONTGOMERY ST","22-921658","Property","Downtown","8/3/2022",2025,"Vandalism","Vandalism",45.509320132,-122.673691408,7644921,679281,"8/4/2022",1
"809","300 BLOCK OF S MONTGOMERY ST","22-930837","Property","Downtown","11/5/2022",915,"Vandalism","Vandalism",45.509320132,-122.673691408,7644921,679281,"11/5/2022",1
"810","300 BLOCK OF S MONTGOMERY ST","22-931282","Property","Downtown","11/7/2022",1100,"Vandalism","Vandalism",45.509403194,-122.673651663,7644932,679311,"11/9/2022",1
"811","300 BLOCK OF S MONTGOMERY ST","22-935875","Property","Downtown","11/29/2022",146,"Vandalism","Vandalism",45.509403194,-122.673651663,7644932,679311,"11/29/2022",1
"812","300 BLOCK OF S TAYLORS FERRY RD","22-22369","Property","","1/22/2022",1400,"Vandalism","Vandalism",45.466151468,-122.67365857,7644506,663547,"1/25/2022",1
"813","300 BLOCK OF S WHITAKER ST","22-905004","Property","South Portland","2/22/2022",1900,"Vandalism","Vandalism",45.498664652,-122.67436435,7644644,675402,"2/22/2022",1
"814","300 BLOCK OF SE 3RD AVE","22-933472","Property","Buckman West","12/2/2022",2300,"Vandalism","Vandalism",45.52044247,-122.662814271,7647817,683260,"12/3/2022",1
"815","300 BLOCK OF SE 3RD AVE","22-935542","Property","Buckman West","12/27/2022",1800,"Vandalism","Vandalism",45.52044247,-122.662814271,7647817,683260,"12/28/2022",1
"816","300 BLOCK OF SE 6TH AVE","22-919555","Property","Buckman West","7/8/2022",1800,"Vandalism","Vandalism",45.520433423,-122.659648646,7648628,683235,"7/11/2022",1
"817","300 BLOCK OF SE 7TH AVE","22-931182","Property","Buckman West","11/9/2022",850,"Vandalism","Vandalism",45.520430942,-122.658758683,7648856,683228,"11/9/2022",1
"818","300 BLOCK OF SE 8TH AVE","22-921528","Property","Buckman West","7/23/2022",1600,"Vandalism","Vandalism",45.520427658,-122.657618902,7649148,683219,"8/2/2022",1
"819","300 BLOCK OF SE 12TH AVE","22-934330","Property","Buckman East","11/11/2022",240,"Vandalism","Vandalism",45.520413277,-122.653559312,7650188,683186,"12/13/2022",1
"820","300 BLOCK OF SE 12TH AVE","22-934749","Property","Buckman East","12/13/2022",2105,"Vandalism","Vandalism",45.520413277,-122.653559312,7650188,683186,"12/18/2022",1
"821","300 BLOCK OF SE 50TH AVE","22-927520","Property","Mt Tabor","9/30/2022",1215,"Vandalism","Vandalism",45.520203174,-122.611962223,7660844,682828,"9/30/2022",1
"822","300 BLOCK OF SE 76TH AVE","22-933741","Property","Montavilla","12/5/2022",700,"Vandalism","Vandalism",45.520023473,-122.584694293,7667829,682581,"12/6/2022",1
"823","300 BLOCK OF SE 80TH AVE","22-97937","Property","Montavilla","4/12/2022",1700,"Vandalism","Vandalism",45.519998014,-122.581407196,7668671,682550,"4/13/2022",1
"824","300 BLOCK OF SE 80TH AVE","22-247993","Property","Montavilla","9/14/2022",0,"Vandalism","Vandalism",45.519998014,-122.581407196,7668671,682550,"9/14/2022",1
"825","300 BLOCK OF SE 80TH AVE","22-905135","Property","Montavilla","2/21/2022",825,"Vandalism","Vandalism",45.519998014,-122.581407196,7668671,682550,"2/21/2022",1
"826","300 BLOCK OF SE 81ST AVE","22-63909","Property","Montavilla","3/9/2022",830,"Vandalism","Vandalism",45.520040689,-122.580565754,7668887,682560,"3/9/2022",1
"827","300 BLOCK OF SE 81ST AVE","22-920680","Property","Montavilla","7/21/2022",1400,"Vandalism","Vandalism",45.520040207,-122.580440847,7668919,682559,"7/21/2022",1
"828","300 BLOCK OF SE 81ST AVE","22-923602","Property","Montavilla","8/18/2022",2000,"Vandalism","Vandalism",45.520040207,-122.580440847,7668919,682559,"8/19/2022",1
"829","300 BLOCK OF SE 99TH AVE","22-104172","Property","Hazelwood","4/19/2022",1954,"Vandalism","Vandalism",45.520088891,-122.562216565,7673589,682457,"4/19/2022",1
"830","300 BLOCK OF SE 108TH AVE","22-914412","Property","Hazelwood","5/19/2022",2130,"Vandalism","Vandalism",45.520077897,-122.552564591,7676062,682390,"5/21/2022",1
"831","300 BLOCK OF SE 126TH AVE","22-71958","Property","Hazelwood","3/17/2022",1414,"Vandalism","Vandalism",45.519865644,-122.53395252,7680829,682192,"3/17/2022",1
"832","300 BLOCK OF SE 126TH AVE","22-911155","Property","Hazelwood","4/19/2022",920,"Vandalism","Vandalism",45.519865644,-122.53395252,7680829,682192,"4/20/2022",1
"833","300 BLOCK OF SE 146TH AVE","22-914271","Property","Hazelwood","5/18/2022",1200,"Vandalism","Vandalism",45.520209271,-122.513194406,7686151,682184,"5/19/2022",1
"834","300 BLOCK OF SE 146TH AVE","22-922549","Property","Hazelwood","8/7/2022",2246,"Vandalism","Vandalism",45.520209271,-122.513194406,7686151,682184,"8/8/2022",1
"835","300 BLOCK OF SE 148TH AVE","22-301768","Property","Glenfair","11/10/2022",830,"Vandalism","Vandalism",45.520210475,-122.510618645,7686811,682168,"11/11/2022",1
"836","300 BLOCK OF SE 151ST AVE","22-21403","Property","Glenfair","1/23/2022",1341,"Vandalism","Vandalism",45.520374223,-122.50815791,7687443,682212,"1/23/2022",1
"837","300 BLOCK OF SE ASH ST","22-903243","Property","Buckman West","1/22/2022",310,"Vandalism","Vandalism",45.521468128,-122.662256179,7647970,683630,"2/2/2022",1
"838","300 BLOCK OF SE DIVISION PL","22-34495","Property","Hosford-Abernethy","2/5/2022",1630,"Vandalism","Vandalism",45.504943788,-122.662216269,7647819,677607,"2/6/2022",1
"839","300 BLOCK OF SE DIVISION PL","22-928154","Property","Hosford-Abernethy","10/6/2022",1800,"Vandalism","Vandalism",45.504855906,-122.662220728,7647817,677575,"10/7/2022",1
"840","300 BLOCK OF SE GILHAM AVE","22-286171","Property","Mt Tabor","10/25/2022",1205,"Vandalism","Vandalism",45.520319943,-122.589669582,7666557,682722,"10/25/2022",1
"841","300 BLOCK OF SE MADISON ST","22-188387","Property","Buckman West","7/14/2022",830,"Vandalism","Vandalism",45.513030365,-122.662309535,7647874,680555,"7/14/2022",1
"842","300 BLOCK OF SE MARTIN LUTHER KING JR BLVD","22-179990","Property","Buckman West","7/5/2022",2325,"Vandalism","Vandalism",45.520435678,-122.661717287,7648098,683250,"7/5/2022",1
"843","300 BLOCK OF SE MARTIN LUTHER KING JR BLVD","22-286614","Property","Buckman West","10/25/2022",2320,"Vandalism","Vandalism",45.520436071,-122.661842196,7648066,683251,"10/25/2022",1
"844","300 BLOCK OF SE MARTIN LUTHER KING JR BLVD","22-680730","Property","Buckman West","6/8/2022",118,"Vandalism","Vandalism",45.520436071,-122.661842196,7648066,683251,"6/20/2022",1
"845","300 BLOCK OF SE MORRISON ST","22-922840","Property","Buckman West","8/9/2022",1930,"Vandalism","Vandalism",45.517192971,-122.662284619,7647921,682072,"8/11/2022",1
"846","300 BLOCK OF SE TAYLOR ST","22-128028","Property","Buckman West","5/15/2022",545,"Vandalism","Vandalism",45.51504987,-122.662300578,7647896,681291,"5/15/2022",1
"847","300 BLOCK OF SE TAYLOR ST","22-187142","Property","Buckman West","7/13/2022",11,"Vandalism","Vandalism",45.515137678,-122.662300019,7647897,681323,"7/13/2022",1
"848","300 BLOCK OF SE TAYLOR ST","22-295142","Property","Buckman West","11/4/2022",14,"Vandalism","Vandalism",45.51504987,-122.662300578,7647896,681291,"11/4/2022",1
"849","300 BLOCK OF SE TAYLOR ST","22-905833","Property","Buckman West","2/28/2022",45,"Vandalism","Vandalism",45.51504987,-122.662300578,7647896,681291,"2/28/2022",1
"850","300 BLOCK OF SW 1ST AVE","22-326833","Property","Old Town/Chinatown","11/1/2022",1452,"Vandalism","Vandalism",45.520052574,-122.672283508,7645387,683183,"11/1/2022",1
"851","300 BLOCK OF SW 1ST AVE","22-921852","Property","Old Town/Chinatown","8/3/2022",1430,"Vandalism","Vandalism",45.520052574,-122.672283508,7645387,683183,"8/4/2022",1
"852","300 BLOCK OF SW 2ND AVE","22-329790","Property","Old Town/Chinatown","12/13/2022",1104,"Vandalism","Vandalism",45.5203063,-122.673229921,7645147,683282,"12/13/2022",1
"853","300 BLOCK OF SW 2ND AVE","22-928307","Property","Old Town/Chinatown","10/8/2022",500,"Vandalism","Vandalism",45.5203063,-122.673229921,7645147,683282,"10/9/2022",1
"854","300 BLOCK OF SW 3RD AVE","22-117614","Property","Downtown","5/3/2022",1945,"Vandalism","Vandalism",45.520601007,-122.674330127,7644868,683397,"5/3/2022",1
"855","300 BLOCK OF SW 3RD AVE","22-147746","Property","Downtown","6/3/2022",104,"Vandalism","Vandalism",45.520570247,-122.674215764,7644897,683385,"6/3/2022",1
"856","300 BLOCK OF SW 3RD AVE","22-203496","Property","Downtown","7/29/2022",1814,"Vandalism","Vandalism",45.520570247,-122.674215764,7644897,683385,"7/29/2022",1
"857","300 BLOCK OF SW 3RD AVE","22-906630","Property","Downtown","3/6/2022",730,"Vandalism","Vandalism",45.520601007,-122.674330127,7644868,683397,"3/6/2022",1
"858","300 BLOCK OF SW 3RD AVE","22-912541","Property","Downtown","5/2/2022",1108,"Vandalism","Vandalism",45.520601007,-122.674330127,7644868,683397,"5/3/2022",1
"859","300 BLOCK OF SW 3RD AVE","22-917353","Property","Downtown","6/13/2022",520,"Vandalism","Vandalism",45.520601007,-122.674330127,7644868,683397,"6/21/2022",1
"860","300 BLOCK OF SW 3RD AVE","22-929183","Property","Downtown","10/2/2022",11,"Vandalism","Vandalism",45.520601007,-122.674330127,7644868,683397,"10/18/2022",1
"861","300 BLOCK OF SW 4TH AVE","22-92261","Property","Downtown","4/7/2022",228,"Vandalism","Vandalism",45.520875247,-122.675351502,7644609,683504,"4/7/2022",1
"862","300 BLOCK OF SW 4TH AVE","22-93345","Property","Downtown","4/8/2022",536,"Vandalism","Vandalism",45.520875247,-122.675351502,7644609,683504,"4/8/2022",1
"863","300 BLOCK OF SW 4TH AVE","22-113988","Property","Downtown","4/30/2022",210,"Vandalism","Vandalism",45.520844489,-122.675237137,7644638,683492,"4/30/2022",1
"864","300 BLOCK OF SW 4TH AVE","22-260932","Property","Downtown","9/28/2022",156,"Vandalism","Vandalism",45.520844489,-122.675237137,7644638,683492,"9/28/2022",1
"865","300 BLOCK OF SW 4TH AVE","22-295284","Property","Downtown","11/4/2022",512,"Vandalism","Vandalism",45.520844489,-122.675237137,7644638,683492,"11/4/2022",1
"866","300 BLOCK OF SW 4TH AVE","22-920252","Property","Downtown","7/15/2022",2243,"Vandalism","Vandalism",45.520844489,-122.675237137,7644638,683492,"7/16/2022",1
"867","300 BLOCK OF SW 4TH AVE","22-930098","Property","Downtown","10/27/2022",2235,"Vandalism","Vandalism",45.520844489,-122.675237137,7644638,683492,"10/28/2022",1
"868","300 BLOCK OF SW 5TH AVE","22-6951","Property","Downtown","1/8/2022",2020,"Vandalism","Vandalism",45.521121536,-122.676254725,7644380,683600,"1/8/2022",1
"869","300 BLOCK OF SW 5TH AVE","22-924437","Property","Downtown","8/28/2022",340,"Vandalism","Vandalism",45.521121536,-122.676254725,7644380,683600,"8/30/2022",1
"870","300 BLOCK OF SW 6TH AVE","22-191427","Property","Downtown","7/17/2022",30,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"7/17/2022",1
"871","300 BLOCK OF SW 6TH AVE","22-902769","Property","Downtown","1/29/2022",1020,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"1/29/2022",1
"872","300 BLOCK OF SW 6TH AVE","22-908425","Property","Downtown","3/25/2022",2100,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"3/26/2022",1
"873","300 BLOCK OF SW 6TH AVE","22-910076","Property","Downtown","4/11/2022",500,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"4/11/2022",1
"874","300 BLOCK OF SW 6TH AVE","22-916582","Property","Downtown","6/13/2022",920,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"6/13/2022",1
"875","300 BLOCK OF SW 6TH AVE","22-917812","Property","Downtown","6/27/2022",330,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"6/27/2022",1
"876","300 BLOCK OF SW 6TH AVE","22-919370","Property","Downtown","7/12/2022",230,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"7/13/2022",1
"877","300 BLOCK OF SW 6TH AVE","22-920673","Property","Downtown","7/23/2022",2000,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"7/24/2022",1
"878","300 BLOCK OF SW 6TH AVE","22-924237","Property","Downtown","8/27/2022",1715,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"8/29/2022",1
"879","300 BLOCK OF SW 6TH AVE","22-924238","Property","Downtown","8/22/2022",1715,"Vandalism","Vandalism",45.5214237,-122.67739428,7644091,683718,"8/29/2022",1
"880","300 BLOCK OF SW 9TH AVE","22-290517","Property","Downtown","10/30/2022",246,"Vandalism","Vandalism",45.52213693,-122.680005468,7643429,683996,"10/30/2022",1
"881","300 BLOCK OF SW 10TH AVE","22-86810","Property","Downtown","4/1/2022",1130,"Vandalism","Vandalism",45.522397858,-122.681147384,7643139,684099,"4/1/2022",1
"882","300 BLOCK OF SW 10TH AVE","22-113706","Property","Downtown","4/29/2022",1913,"Vandalism","Vandalism",45.522397858,-122.681147384,7643139,684099,"4/29/2022",1
"883","300 BLOCK OF SW 10TH AVE","22-931000","Property","Downtown","11/6/2022",730,"Vandalism","Vandalism",45.522400227,-122.681022576,7643171,684099,"11/7/2022",1
"884","300 BLOCK OF SW 11TH AVE","22-931784","Property","Downtown","11/14/2022",2132,"Vandalism","Vandalism",45.52237838,-122.682028735,7642913,684098,"11/14/2022",1
"885","300 BLOCK OF SW 12TH AVE","22-274069","Property","Downtown","10/12/2022",820,"Vandalism","Vandalism",45.522616836,-122.683052708,7642653,684192,"10/12/2022",1
"886","300 BLOCK OF SW 12TH AVE","22-917474","Property","Downtown","6/19/2022",400,"Vandalism","Vandalism",45.522611723,-122.683177411,7642621,684191,"6/19/2022",1
"887","300 BLOCK OF SW ALDER ST","22-86583","Property","Downtown","4/1/2022",200,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"4/1/2022",1
"888","300 BLOCK OF SW ALDER ST","22-136136","Property","Downtown","5/23/2022",604,"Vandalism","Vandalism",45.519016489,-122.675709605,7644499,682829,"5/23/2022",1
"889","300 BLOCK OF SW ALDER ST","22-334500","Property","Downtown","12/18/2022",1153,"Vandalism","Vandalism",45.519016489,-122.675709605,7644499,682829,"12/18/2022",1
"890","300 BLOCK OF SW ALDER ST","22-906521","Property","Downtown","3/6/2022",200,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"3/6/2022",1
"891","300 BLOCK OF SW ALDER ST","22-906697","Property","Downtown","3/7/2022",1315,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"3/7/2022",1
"892","300 BLOCK OF SW ALDER ST","22-908996","Property","Downtown","3/31/2022",900,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"3/31/2022",1
"893","300 BLOCK OF SW ALDER ST","22-910020","Property","Downtown","4/8/2022",2100,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"4/10/2022",1
"894","300 BLOCK OF SW ALDER ST","22-914114","Property","Downtown","5/3/2022",2200,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"5/17/2022",1
"895","300 BLOCK OF SW ALDER ST","22-916865","Property","Downtown","6/14/2022",30,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"6/14/2022",1
"896","300 BLOCK OF SW ALDER ST","22-916907","Property","Downtown","6/15/2022",1300,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"6/15/2022",1
"897","300 BLOCK OF SW ALDER ST","22-917928","Property","Downtown","6/26/2022",1900,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"6/26/2022",1
"898","300 BLOCK OF SW ALDER ST","22-918728","Property","Downtown","7/2/2022",1411,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"7/3/2022",1
"899","300 BLOCK OF SW ALDER ST","22-918868","Property","Downtown","7/2/2022",1345,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"7/4/2022",1
"900","300 BLOCK OF SW ALDER ST","22-918870","Property","Downtown","7/3/2022",2325,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"7/4/2022",1
"901","300 BLOCK OF SW ALDER ST","22-919622","Property","Downtown","7/12/2022",710,"Vandalism","Vandalism",45.519016489,-122.675709605,7644499,682829,"7/12/2022",1
"902","300 BLOCK OF SW ALDER ST","22-920363","Property","Downtown","7/17/2022",1800,"Vandalism","Vandalism",45.519016489,-122.675709605,7644499,682829,"7/18/2022",1
"903","300 BLOCK OF SW ALDER ST","22-922428","Property","Downtown","8/11/2022",1030,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"8/11/2022",1
"904","300 BLOCK OF SW ALDER ST","22-922829","Property","Downtown","8/10/2022",2020,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"8/11/2022",1
"905","300 BLOCK OF SW ALDER ST","22-925582","Property","Downtown","9/10/2022",1000,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"9/11/2022",1
"906","300 BLOCK OF SW ALDER ST","22-925747","Property","Downtown","9/11/2022",1100,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"9/11/2022",1
"907","300 BLOCK OF SW ALDER ST","22-926521","Property","Downtown","9/20/2022",435,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"9/20/2022",1
"908","300 BLOCK OF SW ALDER ST","22-927369","Property","Downtown","9/28/2022",720,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"9/28/2022",1
"909","300 BLOCK OF SW ALDER ST","22-928857","Property","Downtown","10/15/2022",1817,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"10/15/2022",1
"910","300 BLOCK OF SW ALDER ST","22-932688","Property","Downtown","11/22/2022",2200,"Vandalism","Vandalism",45.519096958,-122.675661951,7644512,682858,"11/23/2022",1
"911","300 BLOCK OF SW BROADWAY","22-79071","Property","Downtown","3/24/2022",1608,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"3/24/2022",1
"912","300 BLOCK OF SW BROADWAY","22-148918","Property","Downtown","6/4/2022",907,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"6/4/2022",1
"913","300 BLOCK OF SW BROADWAY","22-309005","Property","Downtown","11/19/2022",1248,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"11/19/2022",1
"914","300 BLOCK OF SW BROADWAY","22-344246","Property","Downtown","12/29/2022",2200,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"12/30/2022",1
"915","300 BLOCK OF SW BROADWAY","22-904305","Property","Downtown","2/14/2022",325,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"2/14/2022",1
"916","300 BLOCK OF SW BROADWAY","22-925588","Property","Downtown","9/11/2022",1000,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"9/13/2022",1
"917","300 BLOCK OF SW BROADWAY","22-933326","Property","Downtown","12/1/2022",1203,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"12/1/2022",1
"918","300 BLOCK OF SW BROADWAY","22-934563","Property","Downtown","12/16/2022",1715,"Vandalism","Vandalism",45.521695171,-122.678415579,7643832,683824,"12/17/2022",1
"919","300 BLOCK OF SW HARRISON ST","22-921554","Property","Downtown","8/2/2022",100,"Vandalism","Vandalism",45.510445162,-122.680344914,7643227,679737,"8/2/2022",1
"920","300 BLOCK OF SW HARVEY MILK ST","22-62184","Property","Downtown","3/7/2022",1527,"Vandalism","Vandalism",45.520349858,-122.674987914,7644697,683310,"3/7/2022",1
"921","300 BLOCK OF SW HARVEY MILK ST","22-915549","Property","Downtown","6/1/2022",0,"Vandalism","Vandalism",45.520349858,-122.674987914,7644697,683310,"6/1/2022",1
"922","300 BLOCK OF SW HARVEY MILK ST","22-924191","Property","Downtown","8/25/2022",1105,"Vandalism","Vandalism",45.520349858,-122.674987914,7644697,683310,"8/26/2022",1
"923","300 BLOCK OF SW KINGSTON AVE","22-903340","Property","Arlington Heights","2/3/2022",1330,"Vandalism","Vandalism",45.521150119,-122.7066916,7636582,683822,"2/4/2022",1
"924","300 BLOCK OF SW KINGSTON AVE","22-910248","Property","Arlington Heights","4/12/2022",830,"Vandalism","Vandalism",45.521150464,-122.706816511,7636550,683823,"4/12/2022",1
"925","300 BLOCK OF SW LINCOLN ST","22-278803","Property","Downtown","10/16/2022",800,"Vandalism","Vandalism",45.507946693,-122.68144694,7642920,678834,"10/17/2022",1
"926","300 BLOCK OF SW LINCOLN ST","22-909309","Property","Downtown","4/3/2022",1730,"Vandalism","Vandalism",45.508034723,-122.681434713,7642924,678866,"4/4/2022",1
"927","300 BLOCK OF SW LINCOLN ST","22-916936","Property","Downtown","6/15/2022",745,"Vandalism","Vandalism",45.507946693,-122.68144694,7642920,678834,"6/15/2022",1
"928","300 BLOCK OF SW LINCOLN ST","22-921263","Property","Downtown","7/28/2022",1540,"Vandalism","Vandalism",45.508034723,-122.681434713,7642924,678866,"7/29/2022",1
"929","300 BLOCK OF SW LINCOLN ST","22-925131","Property","Downtown","9/5/2022",55,"Vandalism","Vandalism",45.507946693,-122.68144694,7642920,678834,"9/6/2022",1
"930","300 BLOCK OF SW LINCOLN ST","22-929071","Property","Downtown","10/15/2022",0,"Vandalism","Vandalism",45.507946693,-122.68144694,7642920,678834,"10/17/2022",1
"931","300 BLOCK OF SW MAIN ST","22-51517","Property","Downtown","2/23/2022",0,"Vandalism","Vandalism",45.515814455,-122.677456283,7644020,681674,"2/24/2022",1
"932","300 BLOCK OF SW MORRISON ST","22-117611","Property","Downtown","5/3/2020",1900,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"5/3/2022",1
"933","300 BLOCK OF SW MORRISON ST","22-178846","Property","Downtown","7/4/2022",2212,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"7/4/2022",1
"934","300 BLOCK OF SW MORRISON ST","22-179277","Property","Downtown","7/5/2022",844,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"7/5/2022",1
"935","300 BLOCK OF SW MORRISON ST","22-179283","Property","Downtown","7/5/2022",852,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"7/5/2022",1
"936","300 BLOCK OF SW MORRISON ST","22-179284","Property","Downtown","7/5/2022",852,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"7/5/2022",1
"937","300 BLOCK OF SW MORRISON ST","22-340866","Property","Downtown","12/26/2022",559,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"12/26/2022",1
"938","300 BLOCK OF SW MORRISON ST","22-912180","Property","Downtown","4/29/2022",600,"Vandalism","Vandalism",45.518348431,-122.676070386,7644400,682588,"4/30/2022",1
"939","300 BLOCK OF SW MORRISON ST","22-915955","Property","Downtown","6/4/2022",1030,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"6/4/2022",1
"940","300 BLOCK OF SW MORRISON ST","22-927384","Property","Downtown","9/29/2022",840,"Vandalism","Vandalism",45.518431642,-122.676022838,7644413,682618,"9/29/2022",1
"941","300 BLOCK OF SW NAITO PKWY","22-920307","Property","Old Town/Chinatown","7/16/2022",1,"Vandalism","Vandalism",45.519801139,-122.671360609,7645621,683085,"7/16/2022",1
"942","300 BLOCK OF SW OAK ST","22-83464","Property","Downtown","3/29/2022",18,"Vandalism","Vandalism",45.521098307,-122.674583351,7644808,683580,"3/29/2022",1
"943","300 BLOCK OF SW OAK ST","22-163855","Property","Downtown","6/19/2022",1439,"Vandalism","Vandalism",45.521098307,-122.674583351,7644808,683580,"6/19/2022",1
