"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"130","1300 BLOCK OF SW PARK AVE","22-183153","Society","Downtown","7/9/2022",431,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.515258695,-122.68288691,7642623,681509,"7/9/2022",1
"131","1400 BLOCK OF NE 81ST AVE","22-118921","Society","Montavilla","5/5/2022",1119,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533271178,-122.580059109,7669141,687379,"5/5/2022",1
"132","1500 BLOCK OF NE 103RD PL","22-205054","Society","Parkrose Heights","7/31/2022",1155,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533855519,-122.556583908,7675160,687438,"7/31/2022",1
"133","1500 BLOCK OF W BURNSIDE ST","22-324763","Society","Northwest","12/7/2022",1221,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.522922578,-122.686885635,7641674,684330,"12/7/2022",1
"134","1900 BLOCK OF NE 58TH AVE","22-61834","Society","Rose City Park","3/7/2022",803,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.536838443,-122.603691755,7663121,688836,"3/7/2022",1
"135","2000 BLOCK OF SW MORRISON ST","22-1785","Society","Goose Hollow","1/3/2022",600,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.52284938,-122.692885843,7640136,684345,"1/3/2022",1
"136","2100 BLOCK OF N WILLIS BLVD","22-228208","Society","Kenton","8/24/2022",1355,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.583861295,-122.688504672,7641861,706552,"8/24/2022",1
"137","2200 BLOCK OF NE 46TH AVE","22-173372","Society","Grant Park","6/29/2022",840,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.53846676,-122.616022718,7659978,689512,"6/29/2022",1
"138","2300 BLOCK OF SE 157TH AVE","22-173170","Society","Centennial","6/29/2022",205,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.506068294,-122.501779957,7688948,676957,"6/29/2022",1
"139","2300 BLOCK OF SE MADISON ST","22-275219","Society","Buckman East","10/13/2022",1320,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.512840036,-122.642005896,7653075,680347,"10/13/2022",1
"140","2400 BLOCK OF SE 93RD AVE","22-286002","Society","Montavilla","10/25/2022",913,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.504964949,-122.567481045,7672099,676979,"10/25/2022",1
"141","2500 BLOCK OF SE 50TH AVE","22-132751","Society","Richmond","5/19/2022",1807,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.504594736,-122.611065787,7660925,677133,"5/19/2022",1
"142","2600 BLOCK OF N FARRAGUT ST","22-343568","Society","Kenton","12/29/2022",800,"Drug_Narcotic Offenses","Drug Equipment Violations",45.579194852,-122.694239844,7640347,704891,"12/29/2022",1
"143","2600 BLOCK OF NE 82ND AVE","22-302791","Society","Madison South","11/12/2022",1553,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.541219635,-122.57882773,7669531,690268,"11/12/2022",1
"144","2600 BLOCK OF SE 85TH AVE","22-330947","Society","Powellhurst-Gilbert","12/14/2022",1321,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.50362829,-122.574814344,7670207,676540,"12/14/2022",1
"145","2600 BLOCK OF SE 122ND AVE","22-98440","Society","Powellhurst-Gilbert","4/13/2022",1836,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.502752283,-122.537615816,7679733,675978,"4/13/2022",1
"146","2700 BLOCK OF SE 82ND AVE","22-263881","Society","Powellhurst-Gilbert","10/1/2022",504,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.502835165,-122.578620664,7669224,676276,"10/1/2022",1
"147","2700 BLOCK OF SE 122ND AVE","22-125081","Society","Powellhurst-Gilbert","5/12/2022",17,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.502025883,-122.537734114,7679696,675714,"5/12/2022",1
"148","2800 BLOCK OF SE 122ND AVE","22-243092","Society","Powellhurst-Gilbert","9/9/2022",221,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.501447083,-122.537728955,7679692,675503,"9/9/2022",1
"149","2800 BLOCK OF SE 136TH AVE","22-236047","Society","Powellhurst-Gilbert","9/1/2022",1830,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.501397132,-122.523638977,7683303,675394,"9/1/2022",1
"150","2900 BLOCK OF N WILLIAMS AVE","22-146379","Society","Eliot","6/1/2022",2047,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.544203035,-122.666718429,7647049,691947,"6/1/2022",1
"151","2900 BLOCK OF NE 122ND AVE","22-197573","Society","Russell","7/23/2022",1917,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.543339036,-122.537378372,7680167,690770,"7/23/2022",1
"152","2900 BLOCK OF SE 89TH AVE","22-163662","Society","Powellhurst-Gilbert","6/19/2022",1240,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.500860757,-122.57188468,7670932,675512,"6/19/2022",1
"153","3000 BLOCK OF SE 136TH AVE","22-280493","Society","Powellhurst-Gilbert","10/19/2022",120,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.500034098,-122.523609925,7683298,674897,"10/19/2022",1
"154","3000 BLOCK OF SE 140TH AVE","22-46536","Society","Powellhurst-Gilbert","2/18/2022",1848,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.500034589,-122.519373066,7684384,674870,"2/18/2022",1
"155","3000 BLOCK OF SE 140TH AVE","22-227583","Society","Powellhurst-Gilbert","8/23/2022",2106,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.500034589,-122.519373066,7684384,674870,"8/24/2022",1
"156","3100 BLOCK OF SW IOWA ST","22-321997","Society","Hayhurst","12/4/2022",631,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.479713104,-122.709048854,7635565,668736,"12/4/2022",1
"157","3200 BLOCK OF SE 111TH AVE","22-99426","Society","Powellhurst-Gilbert","4/14/2022",2013,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.498512269,-122.549249493,7676712,674508,"4/14/2022",1
"158","3200 BLOCK OF SE 122ND AVE","22-281976","Society","Powellhurst-Gilbert","10/20/2022",1805,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.4987745,-122.537594068,7679702,674528,"10/20/2022",1
"159","3300 BLOCK OF SE 54TH AVE","22-317478","Society","South Tabor","11/29/2022",956,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.498556475,-122.607006335,7661908,674905,"11/29/2022",1
"160","3300 BLOCK OF SE 82ND AVE","22-193239","Society","Powellhurst-Gilbert","7/19/2022",1105,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.498258341,-122.578648249,7669174,674608,"7/19/2022",1
"161","3300 BLOCK OF SE 82ND AVE","22-197219","Society","Powellhurst-Gilbert","7/23/2022",1031,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.498258341,-122.578648249,7669174,674608,"7/23/2022",1
"162","3500 BLOCK OF NE 82ND AVE","22-225295","Society","Roseway","8/21/2022",1404,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.548504413,-122.578793902,7669608,692923,"8/21/2022",1
"163","3500 BLOCK OF SE 141ST AVE","22-277013","Society","Powellhurst-Gilbert","10/15/2022",1121,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497013561,-122.518458135,7684591,673763,"10/15/2022",1
"164","3800 BLOCK OF NE 82ND AVE","22-103063","Society","Madison South","4/18/2022",1600,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.550594904,-122.578647897,7669665,693684,"4/18/2022",1
"165","3800 BLOCK OF NE 82ND AVE","22-125265","Society","Madison South","5/12/2022",634,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.550594904,-122.578647897,7669665,693684,"5/12/2022",1
"166","3800 BLOCK OF SE 122ND AVE","22-298081","Society","Powellhurst-Gilbert","11/7/2022",614,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.494145864,-122.537607494,7679656,672841,"11/7/2022",1
"167","3900 BLOCK OF SE 28TH AVE","22-249745","Society","Creston-Kenilworth","9/16/2022",949,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.494438819,-122.637563066,7654036,673610,"9/16/2022",1
"168","3900 BLOCK OF SE 82ND AVE","22-91625","Society","Lents","4/6/2022",1130,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.493782535,-122.578702933,7669118,672977,"4/6/2022",1
"169","4000 BLOCK OF NE HALSEY ST","22-240065","Society","Hollywood","9/6/2022",7,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.5337201,-122.621689764,7658481,687820,"9/6/2022",1
"170","4300 BLOCK OF NE 133RD AVE","22-344703","Society","Argay","12/30/2022",830,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.554348648,-122.525898221,7683208,694709,"12/30/2022",1
"171","4500 BLOCK OF SE 82ND AVE","22-87106","Society","Lents","4/1/2022",1838,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.489882993,-122.578751389,7669069,671556,"4/1/2022",1
"172","4700 BLOCK OF N GIRARD ST","22-313124","Society","Portsmouth","11/24/2022",611,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.581682443,-122.716751727,7634610,705955,"11/24/2022",1
"173","4900 BLOCK OF SE POWELL BLVD","22-322257","Society","Richmond","12/4/2022",1359,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497559826,-122.611974732,7660625,674575,"12/4/2022",1
"174","5000 BLOCK OF SE BROOKLYN ST","22-157199","Society","Richmond","6/13/2022",259,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.50101585,-122.610683075,7660989,675826,"6/13/2022",1
"175","5000 BLOCK OF SW IOWA ST","22-335508","Society","Hayhurst","12/19/2022",1338,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.479959833,-122.728793616,7630505,668965,"12/19/2022",1
"176","5100 BLOCK OF NE CORNFOOT RD","22-208343","Society","","8/3/2022",1701,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.577316748,-122.6089591,7662157,703625,"8/3/2022",1
"177","5100 BLOCK OF NE CORNFOOT RD","22-680070","Society","","1/20/2022",1045,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.577316748,-122.6089591,7662157,703625,"1/20/2022",1
"178","5100 BLOCK OF SE BUSH ST","22-122580","Society","Creston-Kenilworth","5/9/2022",1222,"Drug_Narcotic Offenses","Drug Equipment Violations",45.49550229,-122.60972529,7661182,673810,"5/9/2022",1
"179","5400 BLOCK OF SE 82ND AVE","22-5054","Society","Lents","1/6/2022",1522,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.48316979,-122.578880209,7668973,669110,"1/6/2022",1
"180","5400 BLOCK OF SE 84TH AVE","22-245301","Society","Lents","9/11/2022",1523,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.483209843,-122.57681843,7669502,669111,"9/11/2022",1
"181","5900 BLOCK OF SE 92ND AVE","22-34002","Society","Lents","2/5/2022",1752,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.479469223,-122.568671094,7671556,667694,"2/5/2022",1
"182","6100 BLOCK OF E BURNSIDE ST","22-185719","Society","Mt Tabor","7/11/2022",1651,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.522823298,-122.600288147,7663860,683705,"7/11/2022",1
"183","6700 BLOCK OF NE ALDERWOOD RD","22-80906","Society","","3/26/2022",1211,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.572889513,-122.583925979,7668523,701845,"3/26/2022",1
"184","6800 BLOCK OF N CUTTER CIR","22-94399","Society","Overlook","4/9/2022",915,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.572181621,-122.708883765,7636529,702437,"4/9/2022",1
"185","6800 BLOCK OF N CUTTER CIR","22-323379","Society","Overlook","12/5/2022",2222,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.572181621,-122.708883765,7636529,702437,"12/5/2022",1
"186","7200 BLOCK OF NE AIRPORT WAY","22-223635","Society","","8/19/2022",1642,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.585632992,-122.590896016,7666859,706536,"8/19/2022",1
"187","7500 BLOCK OF SW BARBUR BLVD","22-156541","Society","Hillsdale","6/12/2022",1200,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.470503663,-122.689360773,7640522,665242,"6/12/2022",1
"188","7600 BLOCK OF SE 82ND AVE","22-170969","Society","Lents","6/26/2022",2355,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.467655572,-122.578979501,7668802,663456,"6/27/2022",1
"189","7600 BLOCK OF SE 82ND AVE","22-274723","Society","Lents","10/12/2022",2209,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.467655572,-122.578979501,7668802,663456,"10/12/2022",1
"190","7800 BLOCK OF N CENTRAL ST","22-48953","Society","St Johns","2/21/2022",1512,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.590235958,-122.746375277,7627115,709282,"2/21/2022",1
"191","8000 BLOCK OF SE POWELL BLVD","22-60626","Society","South Tabor","3/5/2022",2050,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497464573,-122.580363063,7668727,674330,"3/5/2022",1
"192","8100 BLOCK OF NE FREMONT ST","22-192937","Society","Roseway","7/19/2022",259,"Drug_Narcotic Offenses","Drug Equipment Violations",45.548103804,-122.5792517,7669487,692780,"7/19/2022",1
"193","9100 BLOCK OF SE FLAVEL ST","22-77736","Society","Lents","3/23/2022",1001,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.468421855,-122.569824787,7671157,663675,"3/23/2022",1
"194","9100 BLOCK OF SE POWELL BLVD","22-274996","Society","Lents","10/13/2022",759,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497343092,-122.56901381,7671635,674211,"10/13/2022",1
"195","9200 BLOCK OF SE STARK ST","22-311881","Society","Montavilla","11/22/2022",1810,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.519025538,-122.568562792,7671953,682111,"11/22/2022",1
"196","9300 BLOCK OF SE STARK ST","22-343138","Society","Montavilla","12/28/2022",1839,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.519018477,-122.567430746,7672243,682101,"12/28/2022",1
"197","9600 BLOCK OF SE STARK ST","22-97059","Society","Hazelwood","4/12/2022",902,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.51900011,-122.564026909,7673115,682072,"4/12/2022",1
"198","9600 BLOCK OF SE STARK ST","22-294497","Society","Hazelwood","11/3/2022",957,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.51900011,-122.564026909,7673115,682072,"11/3/2022",1
"199","9700 BLOCK OF SE FOSTER RD","22-281120","Society","Lents","10/19/2022",1855,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.478248229,-122.563034161,7672990,667212,"10/19/2022",1
"200","9800 BLOCK OF SE WASHINGTON ST","22-117951","Society","Hazelwood","5/4/2022",1015,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.518282661,-122.561811436,7673676,681796,"5/4/2022",1
"201","9900 BLOCK OF NE CASCADES PKWY","22-308709","Society","","11/19/2022",327,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.573435705,-122.560616615,7674495,701891,"11/19/2022",1
"202","9900 BLOCK OF NE SANDY BLVD","22-326161","Society","Parkrose","12/9/2022",150,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.559389325,-122.560282259,7674450,696769,"12/9/2022",1
"203","9900 BLOCK OF SE STARK ST","22-181947","Society","Hazelwood","7/7/2022",2206,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.519005182,-122.561299097,7673814,682056,"7/7/2022",1
"204","9900 BLOCK OF SE WASHINGTON ST","22-5984","Society","Hazelwood","1/7/2022",1734,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.518287074,-122.560800807,7673935,681791,"1/7/2022",1
"205","10000 BLOCK OF NE HALSEY ST","22-282014","Society","Hazelwood","10/20/2022",1913,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533490931,-122.560396329,7674180,687330,"10/20/2022",1
"206","10000 BLOCK OF NE HALSEY ST","22-324877","Society","Hazelwood","12/7/2022",1500,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533490931,-122.560396329,7674180,687330,"12/7/2022",1
"207","10100 BLOCK OF NE HALSEY ST","22-309243","Society","Hazelwood","11/19/2022",1830,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533494322,-122.559135555,7674503,687323,"11/19/2022",1
"208","10100 BLOCK OF SE WASHINGTON ST","22-4764","Society","Hazelwood","1/6/2022",1104,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.518296519,-122.558896652,7674423,681782,"1/6/2022",1
"209","10200 BLOCK OF SE RAMONA ST","22-17521","Society","Lents","1/19/2022",925,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.480507775,-122.55790181,7674327,668002,"1/19/2022",1
"210","10300 BLOCK OF SE HOLGATE BLVD","22-202958","Society","Lents","7/29/2022",313,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.489749371,-122.556457846,7674783,671361,"7/29/2022",1
"211","10300 BLOCK OF SE MAIN ST","22-343357","Society","Hazelwood","12/28/2022",2351,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.514027798,-122.557196549,7674819,680215,"12/28/2022",1
"212","10500 BLOCK OF NE HALSEY ST","22-236469","Society","Hazelwood","9/2/2022",632,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533473428,-122.554017047,7675814,687282,"9/2/2022",1
"213","11100 BLOCK OF NE HALSEY ST","22-226724","Society","Hazelwood","8/23/2022",4,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533424121,-122.547863049,7677390,687224,"8/23/2022",1
"214","11200 BLOCK OF SE FOSTER RD","22-7129","Society","Pleasant Valley","1/9/2022",206,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.47614795,-122.548095923,7676801,666349,"1/9/2022",1
"215","11500 BLOCK OF SE HOLGATE BLVD","22-60755","Society","Powellhurst-Gilbert","3/6/2022",9,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.48966169,-122.544003695,7677975,671248,"3/6/2022",1
"216","11500 BLOCK OF SE MORRISON ST","22-308459","Society","Mill Park","11/18/2022",1922,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.516806873,-122.544602243,7678072,681146,"11/18/2022",1
"217","11600 BLOCK OF NE FARGO ST","22-239277","Society","Parkrose Heights","9/5/2022",708,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.545464007,-122.543014665,7678743,691581,"9/5/2022",1
"218","11700 BLOCK OF SE STARK ST","22-137871","Society","Hazelwood","5/24/2022",2123,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.519042764,-122.542294304,7678684,681946,"5/24/2022",1
"219","12000 BLOCK OF NE AIRPORT WAY","22-680106","Society","Parkrose","6/10/2022",1230,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.567221998,-122.536724407,7680554,699471,"6/10/2022",1
"220","12100 BLOCK OF E BURNSIDE ST","22-322294","Society","Hazelwood","12/4/2022",1459,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.522366663,-122.538194808,7679765,683131,"12/4/2022",1
"221","12200 BLOCK OF E BURNSIDE ST","22-106845","Society","Hazelwood","4/22/2022",1808,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.5223608,-122.537133005,7680037,683122,"4/22/2022",1
"222","12300 BLOCK OF NE GLISAN ST","22-125591","Society","Hazelwood","5/12/2022",1359,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.526354941,-122.536230262,7680305,684572,"5/12/2022",1
"223","12600 BLOCK OF SE POWELL BLVD","22-148339","Society","Powellhurst-Gilbert","6/3/2022",1801,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497188855,-122.532941601,7680880,673920,"6/3/2022",1
"224","12600 BLOCK OF SE POWELL BLVD","22-175138","Society","Powellhurst-Gilbert","6/30/2022",2325,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497188855,-122.532941601,7680880,673920,"7/1/2022",1
"225","12600 BLOCK OF SE POWELL BLVD","22-345991","Society","Powellhurst-Gilbert","12/31/2022",2110,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497188855,-122.532941601,7680880,673920,"12/31/2022",1
"226","13000 BLOCK OF SE POWELL BLVD","22-593","Society","Powellhurst-Gilbert","1/1/2022",1700,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497443745,-122.529232886,7681833,673989,"1/1/2022",1
"227","13000 BLOCK OF SE STARK ST","22-158428","Society","Hazelwood","5/27/2022",645,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.519115038,-122.529078502,7682071,681887,"5/27/2022",1
"228","13800 BLOCK OF SE TAYLOR ST","22-319704","Society","Hazelwood","12/1/2022",1815,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.515618644,-122.521671628,7683937,680565,"12/1/2022",1
"229","13900 BLOCK OF SE STARK ST","22-37169","Society","Hazelwood","2/9/2022",614,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.519060747,-122.520326776,7684313,681811,"2/9/2022",1
"230","14000 BLOCK OF NE GLISAN ST","22-59645","Society","Hazelwood","3/4/2022",1931,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.526514107,-122.51881215,7684769,684518,"3/4/2022",1
"231","14200 BLOCK OF NE SANDY BLVD","22-680772","Society","Argay","7/12/2022",1848,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.55353717,-122.516969673,7685487,694356,"7/12/2022",1
"232","14800 BLOCK OF SE POWELL BLVD","22-314510","Society","Centennial","11/25/2022",2208,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.497909441,-122.510238921,7686706,674037,"11/25/2022",1
"233","14900 BLOCK OF SE STARK ST","22-146436","Society","Glenfair","6/1/2022",1954,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.51919988,-122.509419868,7687109,681792,"6/1/2022",1
"234","15000 BLOCK OF SE TIBBETTS ST","22-79502","Society","Centennial","3/25/2022",111,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.50011338,-122.508463776,7687181,674829,"3/25/2022",1
"235","15100 BLOCK OF SE YAMHILL ST","22-215141","Society","Centennial","8/10/2022",1941,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.515845164,-122.507658237,7687530,680558,"8/10/2022",1
"236","15100 BLOCK OF SE YAMHILL ST","22-242831","Society","Centennial","9/8/2022",1931,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.515845164,-122.507658237,7687530,680558,"9/8/2022",1
"237","15100 BLOCK OF SE YAMHILL ST","22-344009","Society","Centennial","12/29/2022",1815,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.515845164,-122.507658237,7687530,680558,"12/29/2022",1
"238","15200 BLOCK OF SE MAIN ST","22-224409","Society","Centennial","8/20/2022",1602,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.513549433,-122.506367373,7687840,679713,"8/20/2022",1
"239","15800 BLOCK OF NE GLISAN ST","22-53915","Society","Glenfair","2/26/2022",2215,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.526386394,-122.500228591,7689529,684353,"2/26/2022",1
"240","15900 BLOCK OF E BURNSIDE ST","22-116426","Society","Glenfair","5/2/2022",1841,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.522079547,-122.499413388,7689699,682778,"5/2/2022",1
"241","16300 BLOCK OF NE SANDY BLVD","22-254631","Society","Wilkes","9/21/2022",1004,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.549264684,-122.49437348,7691235,692655,"9/21/2022",1
"242","E BURNSIDE ST / NE 148TH AVE","22-71221","Society","Glenfair","3/16/2022",2016,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.522374527,-122.510652343,7686822,682957,"3/16/2022",1
"243","E BURNSIDE ST / SE 102ND AVE","22-141166","Society","Hazelwood","5/27/2022",1902,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.522557102,-122.558293974,7674617,683331,"5/27/2022",1
"244","EB STEEL BRG AT / EASTEND","22-112436","Society","","4/28/2022",1201,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.528125708,-122.667857495,7646600,686095,"4/28/2022",1
"245","N DELAWARE AVE / N AINSWORTH ST","22-310140","Society","Arbor Lodge","11/20/2022",1945,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.566360013,-122.69251691,7640661,700201,"11/20/2022",1
"246","N INTERSTATE PL / N COLUMBIA BLVD","22-188104","Society","Kenton","7/13/2022",2314,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.584680208,-122.682659562,7643365,706810,"7/13/2022",1
"247","N WILLIAMS AVE / N STANTON ST","22-101151","Society","Eliot","4/16/2022",1656,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.543778884,-122.666659286,7647060,691792,"4/16/2022",1
"248","NE 33RD AVE / NE AINSWORTH ST","22-336064","Society","Concordia","12/20/2022",600,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.566403546,-122.630649915,7656500,699793,"12/20/2022",1
"249","NE 81ST AVE / NE GLISAN ST&FLANDERS ST ALY","22-313519","Society","Montavilla","11/24/2022",1839,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.525996217,-122.580003354,7669087,684727,"11/24/2022",1
"250","NE 82ND AVE / NE MILTON ST","22-211881","Society","Roseway","8/7/2022",1351,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.548862322,-122.578725011,7669629,693053,"8/7/2022",1
"251","NE 82ND AVE / NE SANDY BLVD","22-261612","Society","Madison South","9/28/2022",1840,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.552427235,-122.578668153,7669677,694352,"9/28/2022",1
"252","NE 88TH AVE / NE RUSSELL ST","22-235377","Society","Madison South","9/1/2022",159,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.540866552,-122.572400147,7671174,690097,"9/1/2022",1
"253","NE 102ND AVE / NE MORRIS ST","22-275882","Society","Parkrose Heights","10/14/2022",708,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.543577816,-122.557857625,7674924,690990,"10/14/2022",1
"254","NE 102ND AVE / NE THOMPSON ST","22-231218","Society","Parkrose Heights","8/27/2022",2100,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.538933641,-122.557974254,7674851,689298,"8/27/2022",1
"255","NE 102ND AVE / NE WASCO ST","22-292029","Society","Hazelwood","10/31/2022",1831,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.532051123,-122.558068271,7674763,686790,"10/31/2022",1
"256","NE 105TH AVE / NE SIMPSON ST","22-44684","Society","Parkrose","2/16/2022",2346,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.565310758,-122.554712662,7675931,698891,"2/16/2022",1
"257","NE 115TH AVE / NE WYGANT ST","22-201630","Society","Parkrose","7/27/2022",1858,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.557191592,-122.544151575,7678560,695863,"7/27/2022",1
"258","NE 122ND AVE / E BURNSIDE ST","22-275680","Society","Hazelwood","10/14/2022",41,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.52258553,-122.537765536,7679877,683208,"10/14/2022",1
"259","NE 122ND AVE / NE HALSEY ST","22-30518","Society","Russell","2/2/2022",253,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.533572958,-122.537636848,7680011,687212,"2/2/2022",1
"260","NE 122ND AVE / NE HOLLADAY ST","22-275325","Society","Hazelwood","10/13/2022",1625,"Drug_Narcotic Offenses","Drug/Narcotic Violations",45.530241306,-122.537692925,7679966,685998,"10/13/2022",1
