"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"133","2800 BLOCK OF SW CALIFORNIA ST","22-913205","Property","Multnomah","2/14/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.474442973,-122.706164796,7636252,666795,"5/9/2022",1
"134","2900 BLOCK OF NE 9TH AVE","22-928198","Property","Irvington","9/30/2022",1630,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.544047663,-122.656451316,7649677,691820,"10/10/2022",1
"135","2900 BLOCK OF NW FRONT AVE","22-925350","Property","Northwest Industrial","7/27/2022",855,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.543578201,-122.697895864,7639058,691935,"9/9/2022",1
"136","2900 BLOCK OF SE POWELL BLVD","22-330868","Property","Richmond","12/7/2022",1731,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.497240542,-122.635031211,7654712,674614,"12/14/2022",1
"137","3000 BLOCK OF NE WEIDLER ST","22-922230","Property","Sullivan's Gulch","8/2/2022",1610,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.534419891,-122.634571311,7655188,688162,"8/2/2022",1
"138","3000 BLOCK OF SE BELMONT ST","22-802277","Property","Sunnyside","4/26/2022",1531,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.516414154,-122.634237893,7655100,681597,"5/2/2022",1
"139","3000 BLOCK OF SE BELMONT ST","22-905938","Property","Sunnyside","2/22/2022",755,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.516414154,-122.634237893,7655100,681597,"3/1/2022",1
"140","3300 BLOCK OF N LOMBARD ST","22-680904","Property","Kenton","8/5/2022",1335,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.577173374,-122.70124483,7638534,704203,"8/13/2022",1
"141","3300 BLOCK OF N LOMBARD ST","22-681087","Property","Kenton","7/18/2022",1637,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.577173374,-122.70124483,7638534,704203,"9/27/2022",1
"142","3300 BLOCK OF NE 82ND AVE","22-30361","Property","Madison South","2/1/2022",2222,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.546785832,-122.578703621,7669615,692296,"2/1/2022",1
"143","3300 BLOCK OF NE 82ND AVE","22-39187","Property","Roseway","2/11/2022",744,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.546786315,-122.578828587,7669583,692297,"2/11/2022",1
"144","3300 BLOCK OF NE 82ND AVE","22-84510","Property","Madison South","3/29/2022",2308,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.546785832,-122.578703621,7669615,692296,"3/29/2022",1
"145","3400 BLOCK OF NE 82ND AVE","22-131832","Property","Madison South","5/18/2022",2023,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.547694338,-122.578682231,7669629,692627,"5/18/2022",1
"146","3400 BLOCK OF SE HAWTHORNE BLVD","22-252861","Property","Richmond","9/19/2022",1346,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.512015099,-122.629116624,7656370,679959,"9/19/2022",1
"147","3500 BLOCK OF N VICTORY BLVD","22-133256","Property","Kenton","5/20/2022",827,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.604683997,-122.703243263,7638296,714244,"5/20/2022",1
"148","3500 BLOCK OF NE 15TH AVE","22-681053","Property","Sabin","2/15/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.548547031,-122.650456511,7651256,693419,"3/14/2022",1
"149","3500 BLOCK OF NE 15TH AVE","22-801190","Property","Sabin","2/18/2022",1459,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.548547031,-122.650456511,7651256,693419,"3/10/2022",1
"150","3500 BLOCK OF NE 15TH AVE","22-801192","Property","Sabin","2/22/2022",1404,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.548547031,-122.650456511,7651256,693419,"3/10/2022",1
"151","3500 BLOCK OF NE 15TH AVE","22-801585","Property","Sabin","3/19/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.548547031,-122.650456511,7651256,693419,"3/31/2022",1
"152","3500 BLOCK OF S RIVER PKWY","22-906447","Property","South Portland","3/9/2022",500,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.497467338,-122.669632971,7645845,674933,"3/9/2022",1
"153","3600 BLOCK OF SE CESAR E CHAVEZ BLVD","22-96233","Property","Creston-Kenilworth","4/4/2022",1600,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.496382872,-122.622686656,7657868,674218,"4/11/2022",1
"154","3600 BLOCK OF SE CESAR E CHAVEZ BLVD","22-96351","Property","Creston-Kenilworth","4/4/2022",1600,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.496382872,-122.622686656,7657868,674218,"4/11/2022",1
"155","3600 BLOCK OF SE GLENWOOD ST","22-903780","Property","Eastmoreland","10/14/2021",700,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.474718003,-122.62555876,7656924,666341,"2/8/2022",1
"156","3700 BLOCK OF NE 73RD AVE","22-149953","Property","Roseway","6/5/2022",1255,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.549987663,-122.587782572,7667320,693523,"6/5/2022",1
"157","3700 BLOCK OF SE 15TH AVE","22-27972","Property","Brooklyn","1/26/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.495710548,-122.650274264,7650790,674160,"1/30/2022",1
"158","3700 BLOCK OF SE 84TH AVE","22-925342","Property","Lents","5/13/2022",920,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.495149414,-122.576396691,7669722,673460,"9/9/2022",1
"159","3700 BLOCK OF SE 91ST AVE","22-680658","Property","Lents","5/19/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.4950587,-122.57002291,7671355,673385,"6/1/2022",1
"160","3700 BLOCK OF SE 91ST AVE","22-801857","Property","Lents","3/14/2022",1702,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.4950587,-122.57002291,7671355,673385,"3/25/2022",1
"161","3700 BLOCK OF SE 91ST AVE","22-801858","Property","Lents","3/14/2022",1702,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.4950587,-122.57002291,7671355,673385,"3/25/2022",1
"162","3700 BLOCK OF SE 127TH PL","22-51172","Property","Powellhurst-Gilbert","9/2/2021",1500,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.494774791,-122.532461209,7680981,673037,"2/23/2022",1
"163","3700 BLOCK OF SW CONDOR AVE","22-285454","Property","Homestead","10/24/2022",1602,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.496001535,-122.678943944,7643444,674463,"10/24/2022",1
"164","3800 BLOCK OF SE HAWTHORNE BLVD","22-904674","Property","Sunnyside","1/20/2022",1745,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.5120948,-122.624218301,7657626,679955,"2/16/2022",1
"165","4000 BLOCK OF NE 122ND AVE","22-925356","Property","Argay","7/6/2022",1756,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.551990472,-122.537161799,7680302,693922,"9/8/2022",1
"166","4000 BLOCK OF NE HALSEY ST","22-921830","Property","Hollywood","8/5/2022",845,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.5337201,-122.621689764,7658481,687820,"8/5/2022",1
"167","4000 BLOCK OF SE 82ND AVE","22-905721","Property","Lents","2/25/2022",1955,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.493096594,-122.57870514,7669111,672727,"2/26/2022",1
"168","4000 BLOCK OF SW CANYON RD","22-921749","Property","Sylvan-Highlands","7/7/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.508081933,-122.718510731,7633423,679142,"8/1/2022",1
"169","4100 BLOCK OF SE 115TH AVE","22-39855","Property","Powellhurst-Gilbert","2/11/2022",2122,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.491935634,-122.54464723,7677831,672081,"2/11/2022",1
"170","4300 BLOCK OF SE 82ND AVE","22-69189","Property","Lents","3/14/2022",1642,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"3/14/2022",1
"171","4300 BLOCK OF SE 82ND AVE","22-90646","Property","Lents","4/5/2022",1247,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"4/5/2022",1
"172","4300 BLOCK OF SE 82ND AVE","22-173762","Property","Lents","6/29/2022",1638,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"6/29/2022",1
"173","4300 BLOCK OF SE 82ND AVE","22-178985","Property","Lents","7/5/2022",24,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"7/5/2022",1
"174","4300 BLOCK OF SE 82ND AVE","22-178987","Property","Lents","7/5/2022",27,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"7/5/2022",1
"175","4300 BLOCK OF SE 82ND AVE","22-278959","Property","Lents","10/17/2022",1256,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"10/17/2022",1
"176","4300 BLOCK OF SE 82ND AVE","22-281764","Property","Lents","10/20/2022",1229,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"10/20/2022",1
"177","4300 BLOCK OF SE 82ND AVE","22-306163","Property","Lents","11/16/2022",906,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49125523,-122.578727484,7669088,672056,"11/16/2022",1
"178","4300 BLOCK OF SE 82ND AVE","22-911258","Property","Lents","3/9/2022",1700,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.490912153,-122.578734435,7669083,671931,"4/21/2022",1
"179","4400 BLOCK OF NE SANDY BLVD","22-935517","Property","Hollywood","9/23/2022",1230,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.537279924,-122.617450297,7659601,689089,"12/28/2022",1
"180","4400 BLOCK OF SE MILWAUKIE AVE","22-188355","Property","Brooklyn","6/13/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.49060088,-122.651204315,7650502,672304,"7/14/2022",1
"181","4500 BLOCK OF N INTERSTATE AVE","22-173597","Property","Overlook","6/29/2022",1256,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.555736907,-122.682116442,7643219,696257,"6/29/2022",1
"182","4500 BLOCK OF SE 23RD AVE","22-933845","Property","Reed","11/28/2022",1000,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.4899167,-122.642452272,7652739,671995,"12/7/2022",1
"183","4500 BLOCK OF SE BELMONT ST","22-923424","Property","Sunnyside","7/27/2022",1030,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.516515929,-122.61568086,7659856,681509,"8/19/2022",1
"184","4600 BLOCK OF N WILLIAMS AVE","22-921134","Property","Humboldt","7/4/2022",1440,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.556740246,-122.666783179,7647155,696517,"7/28/2022",1
"185","4600 BLOCK OF SE WOODSTOCK BLVD","22-911165","Property","Woodstock","4/12/2022",1145,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.479131166,-122.614936314,7659690,667878,"4/14/2022",1
"186","4700 BLOCK OF E BURNSIDE ST","22-802082","Property","North Tabor","7/30/2022",1439,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.522945741,-122.614406065,7660244,683844,"7/30/2022",1
"187","4800 BLOCK OF NE 138TH AVE","22-681065","Property","Argay","5/25/2022",833,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.557770301,-122.521193394,7684444,695926,"6/9/2022",1
"188","4900 BLOCK OF SE 72ND AVE","22-927554","Property","Foster-Powell","9/26/2022",920,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.487025609,-122.588952076,7666427,670582,"9/30/2022",1
"189","4900 BLOCK OF SE 122ND AVE","22-903003","Property","Powellhurst-Gilbert","11/15/2021",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.486381419,-122.537769787,7679543,670012,"1/31/2022",1
"190","4900 BLOCK OF SE DIVISION ST","22-916508","Property","Richmond","6/6/2022",815,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.505257579,-122.611574251,7660801,677378,"6/11/2022",1
"191","5000 BLOCK OF SE HAWTHORNE BLVD","22-904332","Property","Mt Tabor","2/4/2022",800,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51205851,-122.610855455,7661050,679852,"2/10/2022",1
"192","5000 BLOCK OF SE HAWTHORNE BLVD","22-909142","Property","Mt Tabor","3/21/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51205851,-122.610855455,7661050,679852,"4/1/2022",1
"193","5000 BLOCK OF SW JULIA CT","22-131775","Property","Bridlemile","5/18/2022",1915,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.488236001,-122.72859949,7630638,671980,"5/18/2022",1
"194","5100 BLOCK OF SE STEELE ST","22-129502","Property","Woodstock","4/18/2022",2100,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.484728587,-122.609247234,7661202,669880,"5/16/2022",1
"195","5100 BLOCK OF SW HEWETT BLVD","22-907664","Property","Southwest Hills","1/10/2022",1100,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.502412455,-122.729612246,7630521,677154,"3/18/2022",1
"196","5200 BLOCK OF N LOMBARD ST","22-680534","Property","University Park","4/19/2022",1637,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.582078611,-122.723093054,7632991,706144,"4/19/2022",1
"197","5300 BLOCK OF SE 97TH AVE","22-261362","Property","Lents","9/22/2022",1331,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.483963096,-122.563495183,7672925,669298,"9/28/2022",1
"198","5600 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-228136","Property","King","8/24/2022",1227,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.563632736,-122.661363307,7648610,698992,"8/24/2022",1
"199","5800 BLOCK OF NE EVERETT ST","22-680308","Property","North Tabor","5/4/2022",1100,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.524986877,-122.603799071,7662981,684517,"5/4/2022",1
"200","5800 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-173418","Property","King","6/27/2022",2233,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.565328549,-122.66134979,7648630,699610,"6/29/2022",1
"201","5800 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-924933","Property","King","9/4/2022",1109,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.565328549,-122.66134979,7648630,699610,"9/4/2022",1
"202","5800 BLOCK OF SW 59TH CT","22-2105","Property","Hayhurst","12/12/2021",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.482884347,-122.737134388,7628396,670090,"1/3/2022",1
"203","6000 BLOCK OF N FESSENDEN ST","22-918072","Property","Portsmouth","7/15/2017",500,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.591421889,-122.727007714,7632083,709577,"6/25/2022",1
"204","6100 BLOCK OF SE 52ND AVE","22-162020","Property","Woodstock","6/17/2022",1632,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.478064536,-122.608785373,7661257,667448,"6/17/2022",1
"205","6100 BLOCK OF SE 52ND AVE","22-934089","Property","Woodstock","12/4/2022",500,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.478064536,-122.608785373,7661257,667448,"12/8/2022",1
"206","6100 BLOCK OF SE POWELL BLVD","22-94690","Property","South Tabor","4/9/2022",1601,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.497509422,-122.599910069,7663717,674476,"4/9/2022",1
"207","6300 BLOCK OF NE ALBERTA ST","22-930242","Property","Cully","10/20/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.559059913,-122.597470062,7664925,696894,"10/29/2022",1
"208","6300 BLOCK OF NE RODNEY AVE","22-926794","Property","Piedmont","9/18/2022",1125,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.568347298,-122.664664003,7647811,700733,"9/23/2022",1
"209","6300 BLOCK OF SW CANYON CT","22-402","Property","Sylvan-Highlands","12/31/2021",1422,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.508767027,-122.742153756,7627371,679559,"1/1/2022",1
"210","6300 BLOCK OF SW CANYON CT","22-932151","Property","Sylvan-Highlands","11/10/2022",1240,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.508767027,-122.742153756,7627371,679559,"11/17/2022",1
"211","6300 BLOCK OF SW CAPITOL HWY","22-912799","Property","Hillsdale","5/5/2022",1610,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.478237185,-122.695879368,7638927,668106,"5/5/2022",1
"212","6400 BLOCK OF SE 60TH AVE","22-922117","Property","Mt Scott-Arleta","7/28/2022",1435,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.476207782,-122.60216476,7662937,666727,"8/9/2022",1
"213","6500 BLOCK OF NE BROADWAY","22-916263","Property","Madison South","12/20/2021",2035,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.534951037,-122.595872658,7665106,688096,"6/7/2022",1
"214","6500 BLOCK OF SE 97TH AVE","22-216130","Property","Lents","8/11/2022",1915,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.475210269,-122.563536127,7672833,666108,"8/11/2022",1
"215","6700 BLOCK OF SW CAPITOL HWY","22-926281","Property","Multnomah","9/16/2022",1348,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.475794492,-122.707223449,7635994,667295,"9/16/2022",1
"216","6900 BLOCK OF NE SANDY BLVD","22-54742","Property","Roseway","2/27/2022",1800,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.547284637,-122.59174011,7666281,692564,"2/28/2022",1
"217","6900 BLOCK OF NE SANDY BLVD","22-923413","Property","Roseway","7/5/2022",1410,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.54720612,-122.59168255,7666295,692535,"8/18/2022",1
"218","6900 BLOCK OF SE HOLGATE BLVD","22-305415","Property","Foster-Powell","11/9/2022",1149,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.490206442,-122.591912695,7665698,671761,"11/15/2022",1
"219","7000 BLOCK OF SE YAMHILL ST","22-915769","Property","Mt Tabor","5/16/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.516206042,-122.590341632,7666346,681227,"5/31/2022",1
"220","7100 BLOCK OF N GREENWICH AVE","22-920882","Property","Arbor Lodge","7/20/2022",645,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.574865033,-122.683156994,7643141,703236,"7/26/2022",1
"221","7200 BLOCK OF NE FREMONT ST","22-116337","Property","Roseway","5/2/2022",1731,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.548168667,-122.588387273,7667148,692864,"5/2/2022",1
"222","7300 BLOCK OF N WASHBURNE AVE","22-927096","Property","Arbor Lodge","9/7/2022",1510,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.576115456,-122.705911494,7637329,703850,"9/26/2022",1
"223","7300 BLOCK OF SW TERWILLIGER BLVD","22-19211","Property","Hillsdale","1/20/2022",900,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.471423695,-122.685426421,7641540,665550,"1/21/2022",1
"224","7400 BLOCK OF N IDA AVE","22-269999","Property","St Johns","10/7/2022",2321,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.586624331,-122.738682744,7629047,707911,"10/7/2022",1
"225","7400 BLOCK OF N INTERSTATE AVE","22-904951","Property","Arbor Lodge","2/4/2022",1500,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.576830555,-122.681943386,7643471,703944,"2/18/2022",1
"226","7500 BLOCK OF N INTERSTATE AVE","22-20070","Property","Kenton","1/22/2022",420,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.577539007,-122.681912035,7643486,704202,"1/22/2022",1
"227","7600 BLOCK OF SE FOSTER RD","22-911666","Property","Foster-Powell","4/14/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.485010057,-122.584669432,7667506,669819,"4/25/2022",1
"228","7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-106187","Property","Piedmont","4/22/2022",117,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.58090786,-122.661439445,7648759,705289,"4/22/2022",1
"229","7900 BLOCK OF SE POWELL BLVD","22-903221","Property","South Tabor","1/19/2022",2335,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.497464694,-122.581416407,7668457,674337,"2/2/2022",1
"230","8000 BLOCK OF NE SANDY BLVD","22-920616","Property","Roseway","7/11/2022",1235,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.551844817,-122.580228341,7669272,694150,"7/19/2022",1
"231","8000 BLOCK OF SE COOPER ST","22-919156","Property","Brentwood-Darlington","7/6/2022",247,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.473479775,-122.581278858,7668267,665594,"7/8/2022",1
"232","8000 BLOCK OF SW 64TH AVE","22-303598","Property","Ashcreek","11/8/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.466470628,-122.742785724,7626781,664148,"11/13/2022",1
"233","8100 BLOCK OF N LOMBARD ST","22-157405","Property","St Johns","6/11/2022",440,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.589472598,-122.749916768,7626201,709029,"6/13/2022",1
"234","8100 BLOCK OF NE LOMBARD ST","22-184544","Property","Cully","7/9/2022",2100,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.562631727,-122.57875298,7669751,698072,"7/10/2022",1
"235","8100 BLOCK OF SE DIVISION ST","22-680331","Property","Montavilla","3/1/2022",1300,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.50496704,-122.579221522,7669090,677057,"3/14/2022",1
"236","8200 BLOCK OF SE HARNEY ST","22-918640","Property","Lents","4/1/2022",1425,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.463346303,-122.578623038,7668853,661883,"7/1/2022",1
"237","8200 BLOCK OF SE RHINE ST","22-12368","Property","Lents","1/13/2022",1400,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.496917707,-122.578138849,7669292,674116,"1/14/2022",1
"238","8200 BLOCK OF SE STARK ST","22-910088","Property","Montavilla","3/26/2022",355,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519083816,-122.57855981,7669392,682198,"4/11/2022",1
"239","8300 BLOCK OF N IVANHOE ST","22-901497","Property","Cathedral Park","9/28/2021",2225,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.588758447,-122.752901314,7625430,708790,"1/13/2022",1
"240","8300 BLOCK OF NE SANDY BLVD","22-918420","Property","Madison South","6/21/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.552914713,-122.577350478,7670019,694521,"6/28/2022",1
"241","8400 BLOCK OF N IVANHOE ST","22-302689","Property","Cathedral Park","7/28/2022",1200,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.589053163,-122.753823535,7625197,708904,"11/12/2022",1
"242","8700 BLOCK OF NE SANDY BLVD","22-103780","Property","Sumner","4/19/2022",1123,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.554731805,-122.572894793,7671177,695154,"4/19/2022",1
"243","9000 BLOCK OF SE STEELE ST","22-136226","Property","Lents","5/22/2022",1015,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.484591143,-122.569758559,7671325,669568,"5/23/2022",1
"244","9100 BLOCK OF SE STARK ST","22-334616","Property","Montavilla","12/18/2022",1409,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519028088,-122.569640036,7671677,682119,"12/18/2022",1
"245","9200 BLOCK OF SE FOSTER RD","22-159072","Property","Lents","6/14/2022",2107,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.479669014,-122.568241565,7671668,667764,"6/14/2022",1
"246","9200 BLOCK OF SE WOODSTOCK BLVD","22-935563","Property","Lents","12/26/2022",1651,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.478941237,-122.568129276,7671690,667498,"12/27/2022",1
"247","9400 BLOCK OF NE CASCADES PKWY","22-31856","Property","","2/3/2022",1310,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.575903827,-122.565722382,7673211,702824,"2/3/2022",1
"248","9700 BLOCK OF SE STARK ST","22-51686","Property","Hazelwood","2/24/2022",1144,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51909202,-122.563339468,7673292,682101,"2/24/2022",1
"249","9700 BLOCK OF SE WASHINGTON ST","22-901158","Property","Hazelwood","11/26/2021",1523,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51827902,-122.562931368,7673389,681802,"1/3/2022",1
"250","9700 BLOCK OF SE WASHINGTON ST","22-901913","Property","Hazelwood","1/6/2022",1400,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51827902,-122.562931368,7673389,681802,"1/19/2022",1
"251","9700 BLOCK OF SE WASHINGTON ST","22-905304","Property","Hazelwood","1/24/2022",1210,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51827902,-122.562931368,7673389,681802,"2/22/2022",1
"252","9700 BLOCK OF SE WASHINGTON ST","22-931638","Property","Hazelwood","11/12/2022",900,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.51827902,-122.562931368,7673389,681802,"11/12/2022",1
"253","9800 BLOCK OF SE WASHINGTON ST","22-680473","Property","Hazelwood","4/7/2022",1003,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.518282661,-122.561811436,7673676,681796,"4/9/2022",1
"254","9900 BLOCK OF NE SANDY BLVD","22-903292","Property","Parkrose","1/21/2022",1630,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.559389325,-122.560282259,7674450,696769,"2/3/2022",1
"255","10000 BLOCK OF SE CLINTON ST","22-901851","Property","Powellhurst-Gilbert","1/4/2022",0,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.502743421,-122.560108098,7673968,676121,"1/18/2022",1
"256","10100 BLOCK OF SE TIBBETTS CT","22-918387","Property","Powellhurst-Gilbert","6/27/2022",1321,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.500229255,-122.559248334,7674165,675199,"7/3/2022",1
"257","10100 BLOCK OF SE WASHINGTON ST","22-333499","Property","Hazelwood","12/17/2022",1025,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.518296519,-122.558896652,7674423,681782,"12/17/2022",1
"258","10300 BLOCK OF NE HANCOCK ST","22-901014","Property","Parkrose Heights","1/3/2022",720,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.536248802,-122.55607332,7675313,688307,"1/3/2022",1
"259","10400 BLOCK OF NE HALSEY ST","22-23476","Property","Parkrose Heights","1/25/2022",1646,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.533571148,-122.554996509,7675564,687324,"1/25/2022",1
"260","10400 BLOCK OF NE HALSEY ST","22-158267","Property","Parkrose Heights","6/14/2022",740,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.533571148,-122.554996509,7675564,687324,"6/14/2022",1
"261","10800 BLOCK OF SE STARK ST","22-903900","Property","Hazelwood","1/29/2022",1040,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.519060085,-122.552254611,7676132,682017,"2/9/2022",1
"262","10900 BLOCK OF NE MORRIS ST","22-49035","Property","Parkrose Heights","1/6/2020",1709,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.543223025,-122.549614357,7677032,690807,"2/21/2022",1
"263","10900 BLOCK OF SW 53RD AVE","22-318927","Property","West Portland Park","11/30/2022",1420,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.446440855,-122.731112496,7629573,656765,"11/30/2022",1
"264","11000 BLOCK OF SE BUSH ST","22-932150","Property","Lents","10/28/2022",1450,"Counterfeiting_Forgery","Counterfeiting/Forgery",45.494980177,-122.54946537,7676624,673222,"11/17/2022",1
